Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
BF16-S5_R1_001_trimmed_1P	(1, 0.0)	(2, 0.041134554971203406)	(3, 0.010758781197547931)	(4, 0.0514450536188535)	(5, 0.00018524072309827707)	(6, 6.668666031537973e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004975565822419722)	(15, 0.010384594936889412)	(20, 0.024573293363325043)	(25, 0.002270310302292484)	(30, 0.009460614210075206)	(35, 0.020158636450446903)	(40, 0.015380166757403748)	(45, 0.0035499532174553816)	(50, 0.0026903559058175696)	(55, 0.004554802737765663)	(60, 0.00011452818767011247)	(65, 0.006772083347051144)	(70, 0.011595891082269738)	(75, 0.0009712900670197601)	(80, 0.00015676578743455027)	(85, 0.009273699884320986)	(90, 0.00013101839354499477)	(95, 0.0004237407815192981)	(100, 3.229073969245984e-05)	(105, 0.00035620006759835626)	(110, 6.166109840629297e-05)	(115, 0.004135377231992924)	(120, 0.0037019862379621543)	(125, 0.000653913948450095)	(130, 0.003089932768369895)	(135, 0.00010786662549731982)	(140, 2.4154235299479533e-05)	(145, 0.0015229189788066788)	(150, 0.0)
BF16-S5_R1_001_trimmed_1U	(1, 0.0)	(2, 0.044705707390974465)	(3, 0.011843170208731355)	(4, 0.05331686740915509)	(5, 0.0002712176383678936)	(6, 2.2601469863991135e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.006491142144938254)	(15, 0.01239012577943994)	(20, 0.026981634723632617)	(25, 0.0029155896124548565)	(30, 0.010767340243205376)	(35, 0.02365469835965312)	(40, 0.016566877410305502)	(45, 0.004339482213886298)	(50, 0.0030268053793637674)	(55, 0.005022329963882599)	(60, 0.0003209876441309037)	(65, 0.008983602737811644)	(70, 0.014075205553755927)	(75, 0.0012247925012894084)	(80, 0.00023509122009522133)	(85, 0.011809112719290912)	(90, 0.000373353299815258)	(95, 0.0005825546395174297)	(100, 6.195087646551251e-05)	(105, 0.0007926212821854458)	(110, 0.00020363849628679748)	(115, 0.00517081038452504)	(120, 0.004840577470716869)	(125, 0.0011060384080478118)	(130, 0.003196171701377453)	(135, 0.00024125026744853867)	(140, 0.00026990950670357063)	(145, 0.0037694032239587983)	(150, 0.0)
BF16-S5_R1_001_trimmed_2P	(1, 0.0)	(2, 0.031553904772560516)	(3, 3.3343330157689866e-05)	(4, 0.00032972848711493313)	(5, 0.00020005998094613925)	(6, 3.704814461965541e-05)	(7, 7.4096289239310825e-06)	(8, 3.704814461965541e-05)	(9, 0.00029268034249527777)	(10, 0.0068057441666306995)	(15, 0.0005490535032632932)	(20, 0.005255649795744316)	(25, 0.011679798072792565)	(30, 0.002451846210928795)	(35, 0.00016078894764930447)	(40, 0.003705555424857934)	(45, 4.593969932837271e-05)	(50, 0.010509391659470976)	(55, 0.0005887858466633557)	(60, 0.005620544422140119)	(65, 0.01141684089811509)	(70, 6.410090281127702e-05)	(75, 0.009092406872951998)	(80, 0.0001262982337438629)	(85, 0.0005701679550928536)	(90, 0.005348157965675196)	(95, 0.0025556018605201727)	(100, 0.00029003542061331177)	(105, 0.0002753719660188285)	(110, 0.001281288996314957)	(115, 0.014224135297990017)	(120, 6.040428147661256e-05)	(125, 0.00010583397623064145)	(130, 0.00029064281145149327)	(135, 0.0012678139607520567)	(140, 0.005153539629251537)	(145, 0.01203127447509348)	(150, 0.0)
BF16-S5_R1_001_trimmed_2U	(1, 0.0)	(2, 0.05934968496849685)	(3, 0.0)	(4, 0.0033753375337533752)	(5, 0.0014063906390639064)	(6, 0.0002812781278127813)	(7, 0.0)	(8, 0.0)	(9, 0.0002812781278127813)	(10, 0.008438343834383438)	(15, 0.0019126912691269126)	(20, 0.007200720072007201)	(25, 0.011813681368136814)	(30, 0.0037128712871287127)	(35, 0.002193969396939694)	(40, 0.008100810081008101)	(45, 0.00039378937893789383)	(50, 0.015674669107735135)	(55, 0.0008171761078719158)	(60, 0.01038704504000793)	(65, 0.014667562414099692)	(70, 0.0007972520561437163)	(75, 0.012697377306923618)	(80, 0.0005667538418038893)	(85, 0.0027371937525780547)	(90, 0.008176162173854822)	(95, 0.002540779511154022)	(100, 0.0011382642942560505)	(105, 0.0020509595072227957)	(110, 0.0034540286062649172)	(115, 0.014801533774028056)	(120, 0.00042341155391334597)	(125, 0.0008555393319948897)	(130, 0.0005760654871245763)	(135, 0.003344357596163004)	(140, 0.007196236221594143)	(145, 0.015735886505660837)	(150, 0.0)
BF16-WYS_R1_001_trimmed_1P	(1, 0.0)	(2, 0.019956069156100792)	(3, 0.024315476145182587)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002827723452377382)	(15, 0.0008993731536033617)	(20, 0.0)	(25, 9.818484209643686e-07)	(30, 9.818484209643686e-07)	(35, 0.0004192492757517854)	(40, 5.596535999496901e-05)	(45, 5.891090525786211e-05)	(50, 0.0)	(55, 0.0)	(60, 6.89093693441097e-05)	(65, 0.00014979347028188216)	(70, 3.255609503964681e-05)	(75, 9.876182497551842e-07)	(80, 0.0)	(85, 0.0)	(90, 2.7743117046605683e-05)	(95, 0.0)	(100, 0.0)	(105, 3.976884834127812e-06)	(110, 0.0)	(115, 3.189433343544171e-05)	(120, 1.197569018721826e-05)	(125, 0.0)	(130, 7.005923157733706e-05)	(135, 3.8088685695774044e-05)	(140, 7.027047315930436e-06)	(145, 0.0)	(150, 0.0)
BF16-WYS_R1_001_trimmed_1U	(1, 0.0)	(2, 0.020685173646065882)	(3, 0.026680464359417393)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0005057638611263361)	(15, 0.0008410455218730085)	(20, 0.0)	(25, 1.7048220037966387e-05)	(30, 9.09238402024874e-05)	(35, 0.003477836887745143)	(40, 0.0006932942815439663)	(45, 0.0015059261033536974)	(50, 5.69787290997036e-06)	(55, 0.0002926133209632486)	(60, 0.0022205447343193402)	(65, 0.0010857177046410054)	(70, 0.0011749280046628701)	(75, 2.9952610178280333e-05)	(80, 0.0)	(85, 3.124608447503922e-05)	(90, 0.00034154460259964417)	(95, 3.352063097626759e-05)	(100, 0.0)	(105, 0.0005336382637575515)	(110, 0.0)	(115, 0.00223110368092363)	(120, 0.00011376244250859837)	(125, 0.0)	(130, 0.004187270059740517)	(135, 0.004212912054750816)	(140, 0.002585098820189622)	(145, 0.0)	(150, 0.0)
BF16-WYS_R1_001_trimmed_2P	(1, 0.0)	(2, 0.004624506062742176)	(3, 9.818484209643686e-06)	(4, 0.0)	(5, 9.818484209643686e-06)	(6, 0.0004565595157484314)	(7, 0.0)	(8, 0.0003338284631278853)	(9, 9.818484209643686e-06)	(10, 0.0009072279409710765)	(15, 0.0004614687578532533)	(20, 0.0)	(25, 0.0)	(30, 0.00015709574735429897)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 9.844278477784732e-06)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0001322309040703466)	(85, 9.963915282248725e-07)	(90, 0.0)	(95, 0.0)	(100, 2.006642005103312e-05)	(105, 9.353261022501311e-05)	(110, 1.0082703374428752e-06)	(115, 0.00027802279168164705)	(120, 1.0139140129740235e-06)	(125, 0.0)	(130, 1.9391878844439982e-05)	(135, 4.6086868462424085e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BF16-WYS_R1_001_trimmed_2U	(1, 0.0)	(2, 0.02240292858709019)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0033366063853113056)	(7, 0.0)	(8, 0.004766580550444722)	(9, 0.0)	(10, 0.0031459431632935163)	(15, 0.0005719896660533666)	(20, 0.0)	(25, 0.0)	(30, 0.0020972954421956775)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0012751449897814517)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0011975203345605699)	(110, 0.0)	(115, 0.0012640041122267119)	(120, 0.0)	(125, 0.0)	(130, 0.0004587766262484459)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BF16-gam_R1_001_trimmed_1P	(1, 0.0)	(2, 0.04024745900458457)	(3, 0.010881502784889141)	(4, 0.0471845149556424)	(5, 0.00015668110561395453)	(6, 2.7419193482442043e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.004584489150264309)	(15, 0.010006438810035205)	(20, 0.022866823958828594)	(25, 0.002043905022734037)	(30, 0.008872067605390175)	(35, 0.019795090883267013)	(40, 0.01484945178456254)	(45, 0.0030576317760563224)	(50, 0.00258564697757119)	(55, 0.0044067586557332466)	(60, 0.0001229254964348156)	(65, 0.006813090523728339)	(70, 0.011119960011346776)	(75, 0.0009833182483675884)	(80, 0.00014727081741266142)	(85, 0.00905544876589254)	(90, 0.00013732252500738988)	(95, 0.0003630986373843878)	(100, 2.5625919079593867e-05)	(105, 0.0003357832447510688)	(110, 5.9343242719275794e-05)	(115, 0.004039633604429609)	(120, 0.003448899823440419)	(125, 0.0005897968946004263)	(130, 0.0030434529008013986)	(135, 7.805024375815303e-05)	(140, 1.2883417655704497e-05)	(145, 0.0013724370936043925)	(150, 0.0)
BF16-gam_R1_001_trimmed_1U	(1, 0.0)	(2, 0.04272521190018581)	(3, 0.011985546285683702)	(4, 0.04789721123547146)	(5, 8.994781452670696e-05)	(6, 0.00011243476815838372)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.005621738407919186)	(15, 0.01182364021953563)	(20, 0.025833012332070242)	(25, 0.002608486621274502)	(30, 0.010600349941972415)	(35, 0.022617377962740465)	(40, 0.016464947449113712)	(45, 0.003827279508111382)	(50, 0.002893976047797928)	(55, 0.004886220567044511)	(60, 0.00023196789452995114)	(65, 0.009028258869530618)	(70, 0.013521135412064325)	(75, 0.0010040316821490237)	(80, 0.0001571056754663301)	(85, 0.011124978051697315)	(90, 0.0003245784684676444)	(95, 0.0004655105980824505)	(100, 8.416096436682628e-05)	(105, 0.0006939146020949337)	(110, 0.00017909993328527486)	(115, 0.005274639506811952)	(120, 0.0043015444427887805)	(125, 0.0008582548715224078)	(130, 0.003098335237138833)	(135, 0.0002892711732437021)	(140, 0.0002660467422842454)	(145, 0.002875149693538117)	(150, 0.0)
BF16-gam_R1_001_trimmed_2P	(1, 0.0)	(2, 0.02993784225518636)	(3, 2.7419193482442043e-05)	(4, 0.00018801732673674542)	(5, 0.0001605981332543034)	(6, 2.7419193482442043e-05)	(7, 3.9170276403488635e-06)	(8, 3.133622112279091e-05)	(9, 0.00015668110561395453)	(10, 0.006785858684140371)	(15, 0.0004606424505050263)	(20, 0.005123472153576313)	(25, 0.01095592631005577)	(30, 0.002365884694770713)	(35, 0.00014179640058062883)	(40, 0.0034195651300245574)	(45, 3.6820059819279314e-05)	(50, 0.009938686474310954)	(55, 0.0005175738631702151)	(60, 0.005427085175789424)	(65, 0.011262130095088911)	(70, 5.758484823686791e-05)	(75, 0.008887122717979024)	(80, 0.00013053638945128315)	(85, 0.0004222472088350404)	(90, 0.005159251651301676)	(95, 0.002584089978903035)	(100, 0.0002643350699882035)	(105, 0.00023449166259310517)	(110, 0.0011085619156588843)	(115, 0.013591752044341392)	(120, 4.325020760900582e-05)	(125, 0.00010025696019308624)	(130, 0.0002610448707297366)	(135, 0.001219464009852497)	(140, 0.004892323173189972)	(145, 0.011441396102408007)	(150, 0.0)
BF16-gam_R1_001_trimmed_2U	(1, 0.0)	(2, 0.0641216346973141)	(3, 0.00028883619233024374)	(4, 0.0028883619233024374)	(5, 0.0005776723846604875)	(6, 0.00028883619233024374)	(7, 0.0)	(8, 0.0005776723846604875)	(9, 0.0005776723846604875)	(10, 0.0092427581545678)	(15, 0.00277282744637034)	(20, 0.00693206861592585)	(25, 0.011437913216277653)	(30, 0.003003896400234535)	(35, 0.003061663638700584)	(40, 0.009416059869965946)	(45, 0.00011553447693209749)	(50, 0.01819630714430315)	(55, 0.0011964069506458206)	(60, 0.010753204242230203)	(65, 0.016531250231314135)	(70, 0.00025070385106185615)	(75, 0.013050109875559246)	(80, 0.0004509484089251709)	(85, 0.003452381882942107)	(90, 0.008566388522620868)	(95, 0.0022023138978019574)	(100, 0.0009649495848304411)	(105, 0.0021876603255097425)	(110, 0.0030676531668525093)	(115, 0.016660752460165656)	(120, 0.00014581308657870735)	(125, 0.0005893720020303866)	(130, 0.0005955744352651534)	(135, 0.005039098136812267)	(140, 0.006537448175519841)	(145, 0.016075921423357467)	(150, 0.0)
BF5-S5_R1_001_trimmed_1P	(1, 0.0)	(2, 0.020155303142524353)	(3, 0.02406855789039294)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00029626429387738344)	(15, 0.0008479690616096762)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.0004350652819537954)	(40, 6.648450689374353e-05)	(45, 7.348287604045337e-05)	(50, 0.0)	(55, 0.0)	(60, 7.95211544806364e-05)	(65, 0.00013228354826385746)	(70, 2.226565091860927e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.4712525079682598e-05)	(95, 0.0)	(100, 0.0)	(105, 7.084081864972394e-06)	(110, 0.0)	(115, 3.7872137839811606e-05)	(120, 5.9248305608068975e-06)	(125, 0.0)	(130, 8.555313009791199e-05)	(135, 5.4736735637928386e-05)	(140, 4.76672005710912e-06)	(145, 0.0)	(150, 0.0)
BF5-S5_R1_001_trimmed_1U	(1, 0.0)	(2, 0.021062255398628337)	(3, 0.027434593815410795)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0005634488705365542)	(15, 0.0008921273783495442)	(20, 0.0)	(25, 1.3415449298489387e-05)	(30, 0.0001341544929848939)	(35, 0.003481309092957996)	(40, 0.000831757856506342)	(45, 0.0015628998432740133)	(50, 6.7260600186513636e-06)	(55, 0.0003522765056230105)	(60, 0.0024524223237924313)	(65, 0.0013249660805232954)	(70, 0.0011879781917951658)	(75, 2.1303480434812558e-05)	(80, 0.0)	(85, 7.4417197993057465e-06)	(90, 0.0003000316879621209)	(95, 4.8156415891328304e-05)	(100, 0.0)	(105, 0.0006246135769265934)	(110, 0.0)	(115, 0.0023326353314526965)	(120, 0.0001006523277360574)	(125, 0.0)	(130, 0.004337271773252163)	(135, 0.004191957150468072)	(140, 0.0023504659004571337)	(145, 0.0)	(150, 0.0)
BF5-S5_R1_001_trimmed_2P	(1, 0.0)	(2, 0.00450228415105)	(3, 5.831974288924871e-06)	(4, 0.0)	(5, 0.0)	(6, 0.000495717814558614)	(7, 0.0)	(8, 0.0003440864830465674)	(9, 0.0)	(10, 0.0009191191479345596)	(15, 0.000453727599678355)	(20, 1.1663948577849743e-06)	(25, 0.0)	(30, 0.00016329528008989639)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 7.014663089297609e-06)	(60, 1.1710761842323468e-06)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0001368232283756844)	(85, 1.1818094890722035e-06)	(90, 0.0)	(95, 0.0)	(100, 7.135227970236347e-06)	(105, 8.819109551670077e-05)	(110, 3.583459054017217e-06)	(115, 0.0002933721015584764)	(120, 2.40111632700275e-06)	(125, 0.0)	(130, 2.173909892884213e-05)	(135, 5.815392333081248e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BF5-S5_R1_001_trimmed_2U	(1, 0.0)	(2, 0.018561788919703885)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.007097154586945604)	(7, 0.0)	(8, 0.0043674797458126795)	(9, 0.0)	(10, 0.00360317079029546)	(15, 0.0006551219618719018)	(20, 0.0)	(25, 0.0)	(30, 0.0012010569300984868)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0011948525751064416)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0006088326395178045)	(110, 0.0)	(115, 0.0006426859129674737)	(120, 0.0)	(125, 0.0)	(130, 0.00035043024072805386)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BF5-WYS_R1_001_trimmed_1P	(1, 0.0)	(2, 0.020233873221130277)	(3, 0.02471198431892298)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002925499557755327)	(15, 0.0008526882670044538)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.0003844086449610242)	(40, 5.391705669583197e-05)	(45, 5.092166465717464e-05)	(50, 0.0)	(55, 0.0)	(60, 7.006939673052191e-05)	(65, 0.00013026539751027154)	(70, 2.5076854289182772e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 3.827482318190007e-05)	(95, 0.0)	(100, 0.0)	(105, 6.06308794584854e-06)	(110, 0.0)	(115, 4.4566689974707895e-05)	(120, 1.4197410161171637e-05)	(125, 0.0)	(130, 8.744635750637397e-05)	(135, 3.767493055746617e-05)	(140, 8.157681705961319e-06)	(145, 0.0)	(150, 0.0)
BF5-WYS_R1_001_trimmed_1U	(1, 0.0)	(2, 0.019319312268149678)	(3, 0.02758203351514292)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0005647183586074521)	(15, 0.0008678829511230316)	(20, 0.0)	(25, 1.188880754963057e-05)	(30, 6.538844152296813e-05)	(35, 0.0034834206120417568)	(40, 0.0007073840492030189)	(45, 0.00156337819277642)	(50, 1.7880545084840805e-05)	(55, 0.00023404981984465214)	(60, 0.0024003075779524072)	(65, 0.0011280804217679277)	(70, 0.0012133302497089084)	(75, 3.1188891215580176e-05)	(80, 0.0)	(85, 6.4714795102927915e-06)	(90, 0.0004054186798584145)	(95, 2.0653173122538786e-05)	(100, 0.0)	(105, 0.0006570180760952225)	(110, 0.0)	(115, 0.0023801643797631005)	(120, 7.169124669336927e-05)	(125, 0.0)	(130, 0.0037581497295344503)	(135, 0.003608601717779326)	(140, 0.001506590783486001)	(145, 0.0)	(150, 0.0)
BF5-WYS_R1_001_trimmed_2P	(1, 0.0)	(2, 0.0041885565340558355)	(3, 4.992320064428885e-06)	(4, 0.0)	(5, 4.992320064428885e-06)	(6, 0.0004443164857341708)	(7, 0.0)	(8, 0.00029953920386573314)	(9, 0.0)	(10, 0.0009585254523703462)	(15, 0.0004842550462496019)	(20, 0.0)	(25, 0.0)	(30, 0.00015376345798440969)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 9.016984933840478e-06)	(60, 4.017416383855619e-06)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.00010857511218142945)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.5398096220444895e-05)	(105, 6.075000973544648e-05)	(110, 0.0)	(115, 0.0003057615974130123)	(120, 0.0)	(125, 0.0)	(130, 1.992784630294033e-05)	(135, 6.109505598582392e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BF5-WYS_R1_001_trimmed_2U	(1, 0.0)	(2, 0.015767979438554812)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.004730393831566444)	(7, 0.0)	(8, 0.0036791952023294563)	(9, 0.0)	(10, 0.002417756847245071)	(15, 0.00031535958877109625)	(20, 0.0)	(25, 0.0)	(30, 0.001261438355084385)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0005221114185767243)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0004552600749054576)	(110, 0.0)	(115, 0.0006431685053246313)	(120, 0.0)	(125, 0.0)	(130, 0.00017632890277576957)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BF5-gam_R1_001_trimmed_1P	(1, 0.0)	(2, 0.019599744773436824)	(3, 0.025367710155062843)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00028721727698842106)	(15, 0.0008437007511534867)	(20, 0.0)	(25, 0.0)	(30, 9.447936743040165e-07)	(35, 0.0004128748356708552)	(40, 5.8577207806849025e-05)	(45, 6.991473189849723e-05)	(50, 0.0)	(55, 0.0)	(60, 8.050972163413291e-05)	(65, 0.00014885671594854266)	(70, 2.5625118356015404e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.5729377832197e-05)	(95, 0.0)	(100, 0.0)	(105, 3.824140292869681e-06)	(110, 0.0)	(115, 3.258082144702716e-05)	(120, 1.0553514367295419e-05)	(125, 0.0)	(130, 9.235034484725045e-05)	(135, 5.394626150866424e-05)	(140, 2.8941560256106568e-06)	(145, 0.0)	(150, 0.0)
BF5-gam_R1_001_trimmed_1U	(1, 0.0)	(2, 0.019624925019987558)	(3, 0.029010758725199)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00040103107649539795)	(15, 0.0008319261693255596)	(20, 0.0)	(25, 8.532576095646765e-06)	(30, 9.81246250999378e-05)	(35, 0.0027901523832764923)	(40, 0.0005716825984083332)	(45, 0.001284152702394838)	(50, 1.2828142824437202e-05)	(55, 0.0002580786355279308)	(60, 0.0018188191135023674)	(65, 0.0009999598269414503)	(70, 0.0010324793287931305)	(75, 4.0248481603671234e-05)	(80, 0.0)	(85, 9.313905148121362e-06)	(90, 0.0003168238352907766)	(95, 8.494444633209881e-05)	(100, 0.0)	(105, 0.0005457324649548333)	(110, 0.0)	(115, 0.0019694643077527176)	(120, 7.858084255636682e-05)	(125, 0.0)	(130, 0.003395658650415444)	(135, 0.0036671111128937345)	(140, 0.0025901532563958737)	(145, 0.0)	(150, 0.0)
BF5-gam_R1_001_trimmed_2P	(1, 0.0)	(2, 0.004445254237600398)	(3, 0.0)	(4, 0.0)	(5, 9.447936743040164e-06)	(6, 0.0004393290585513677)	(7, 0.0)	(8, 0.0003259538176348857)	(9, 4.723968371520082e-06)	(10, 0.0009995917074136496)	(15, 0.0004931822979866966)	(20, 9.447936743040165e-07)	(25, 0.0)	(30, 0.0001492774005400346)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 5.683885641395564e-06)	(60, 1.8982050525567897e-06)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.00013297779471729926)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.448109319510261e-05)	(105, 8.031929843589488e-05)	(110, 0.0)	(115, 0.00030154910150770174)	(120, 3.902053691829573e-06)	(125, 0.0)	(130, 2.1601859794444756e-05)	(135, 4.532298250999899e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
BF5-gam_R1_001_trimmed_2U	(1, 0.0)	(2, 0.0175104826267617)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.00425930658488798)	(7, 0.0)	(8, 0.006625588020936857)	(9, 0.0)	(10, 0.002271630178606923)	(15, 0.0005679075446517307)	(20, 0.0)	(25, 0.0)	(30, 0.0011358150893034614)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 9.93716729121763e-05)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0010486748245800057)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0010789683444174852)	(110, 0.0)	(115, 0.0007139868597858325)	(120, 0.0)	(125, 0.0)	(130, 0.0003128431498299697)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
Cross-S5-1_R1_001_trimmed_1P	(1, 0.0)	(2, 0.020197273723825817)	(3, 0.02427048181672926)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0002837105748920429)	(15, 0.0008529562299809005)	(20, 0.0)	(25, 0.0)	(30, 0.0)	(35, 0.00038405836665450174)	(40, 6.112092770986134e-05)	(45, 7.20679595384932e-05)	(50, 0.0)	(55, 0.0)	(60, 7.773054108037605e-05)	(65, 0.00014920738838371966)	(70, 2.382389494146139e-05)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.7601176251727147e-05)	(95, 0.0)	(100, 0.0)	(105, 5.538310180704538e-06)	(110, 0.0)	(115, 3.7010755288476076e-05)	(120, 1.2043637954272474e-05)	(125, 0.0)	(130, 7.710958206216329e-05)	(135, 4.7449995822074384e-05)	(140, 4.659032004102185e-06)	(145, 0.0)	(150, 0.0)
Cross-S5-1_R1_001_trimmed_1U	(1, 0.0)	(2, 0.020612192582749583)	(3, 0.027805533902871583)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0004708368864079854)	(15, 0.0008056542278536638)	(20, 0.0)	(25, 1.569456288026618e-05)	(30, 0.00013078802400221816)	(35, 0.0036777592349423746)	(40, 0.0007219498924922442)	(45, 0.001569456288026618)	(50, 0.0)	(55, 0.00026969286741687117)	(60, 0.0023525567090196225)	(65, 0.0011750403111592987)	(70, 0.0013262440947344344)	(75, 2.7717435381095613e-05)	(80, 0.0)	(85, 3.475070452709591e-05)	(90, 0.00043597555622418413)	(95, 7.451089650455103e-05)	(100, 6.522863615401525e-06)	(105, 0.0006312029563049407)	(110, 7.486475681681043e-06)	(115, 0.002351119289523099)	(120, 8.421558516076475e-05)	(125, 0.0)	(130, 0.004229176280275303)	(135, 0.0038014789320665915)	(140, 0.0013830297410173083)	(145, 0.0)	(150, 0.0)
Cross-S5-1_R1_001_trimmed_2P	(1, 0.0)	(2, 0.004114259462260815)	(3, 0.0)	(4, 0.0)	(5, 4.56126326192995e-06)	(6, 0.0005610353812173838)	(7, 0.0)	(8, 0.00034209474464474624)	(9, 4.56126326192995e-06)	(10, 0.0009751980854006234)	(15, 0.0004698101159787849)	(20, 0.0)	(25, 0.0)	(30, 0.00012953987663881058)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 7.322721422413739e-06)	(60, 9.175650898194373e-07)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.00010289990948979583)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 1.59444134976926e-05)	(105, 6.021065903275791e-05)	(110, 9.438305932814344e-07)	(115, 0.0002831827536664448)	(120, 9.505827937556063e-07)	(125, 0.0)	(130, 1.0544753467498386e-05)	(135, 6.450939669868637e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
