Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
Cross-gam-1_R1_001_trimmed_1U	(1, 35.75420515223064)	(2, 35.77038568817928)	(3, 36.04922046371937)	(4, 36.17794587148278)	(5, 36.218549395452165)	(6, 36.220201857235494)	(7, 36.17892878528856)	(8, 36.22755385393429)	(9, 36.242364577871406)	(10, 36.24938055952865)	(15, 36.228965737635235)	(20, 36.2038862326912)	(25, 36.15223653225031)	(30, 36.1215267431362)	(35, 36.10344944416349)	(40, 36.07992268241149)	(45, 36.05598842097751)	(50, 36.02967302228099)	(55, 36.02425522018409)	(60, 36.025763541272866)	(65, 36.01840413825465)	(70, 36.007912472623346)	(75, 36.00242007171208)	(80, 36.007983071329065)	(85, 36.00520840589437)	(90, 35.97655112736321)	(95, 35.9566064559655)	(100, 35.933725911108056)	(105, 35.87457844501765)	(110, 35.87198203865892)	(115, 35.775827322941346)	(120, 35.768474549304)	(125, 35.670300549548436)	(130, 35.48300546476098)	(135, 35.225157722307294)	(140, 34.32515179039141)	(145, 33.89939262135344)	(150, 35.476592019580345)
Cross-gam-1_R1_001_trimmed_2P	(1, 36.1464261496682)	(2, 36.26456218980576)	(3, 36.36891899486046)	(4, 36.35545206004321)	(5, 36.3526110687457)	(6, 36.29206229973827)	(7, 36.2607381071283)	(8, 36.27623694081607)	(9, 36.28433830394128)	(10, 36.30510614179525)	(15, 36.26703934642596)	(20, 36.23971954202957)	(25, 36.20233594540901)	(30, 36.169948741974586)	(35, 36.136185838021305)	(40, 36.10165330375982)	(45, 36.05833161020102)	(50, 36.028249182445386)	(55, 35.98067192518944)	(60, 35.92892459631193)	(65, 35.92924289719444)	(70, 35.8877556303005)	(75, 35.856556111704876)	(80, 35.828987986822575)	(85, 35.7770778082304)	(90, 35.752574443324676)	(95, 35.69824071682808)	(100, 35.64302184790942)	(105, 35.59627117543393)	(110, 35.587253042371415)	(115, 35.500793067018314)	(120, 35.41729536713044)	(125, 35.34912188589761)	(130, 35.285387634369805)	(135, 35.260478464692284)	(140, 35.20842156700058)	(145, 35.03217608203506)	(150, 35.98325410614875)
Cross-gam-1_R1_001_trimmed_2U	(1, 32.36269331610746)	(2, 33.3605328440606)	(3, 33.67027831005488)	(4, 33.65220199870806)	(5, 33.6581080127457)	(6, 33.70782058311032)	(7, 33.613997470402076)	(8, 33.5380498211368)	(9, 33.57064689310006)	(10, 33.6934181599075)	(15, 33.62390198622292)	(20, 33.60281729897568)	(25, 33.51632459192591)	(30, 33.48363306716463)	(35, 33.435221122685505)	(40, 33.38026696486248)	(45, 33.31466461114218)	(50, 33.21942999572003)	(55, 33.221129806446775)	(60, 33.21099392304163)	(65, 33.284972337303984)	(70, 33.27731196809618)	(75, 33.28573589337533)	(80, 33.293396195645265)	(85, 33.299032659550626)	(90, 33.325913456885125)	(95, 33.30978779354971)	(100, 33.28194949472826)	(105, 33.27868255857901)	(110, 33.282681584768305)	(115, 33.24362001724945)	(120, 33.18155105496031)	(125, 33.136327127740785)	(130, 33.09668354016621)	(135, 33.1306228834658)	(140, 33.11344205424309)	(145, 32.98198065747613)	(150, 35.25631489924165)
Cross-gam-2_R1_001_trimmed_1P	(1, 36.517127618214)	(2, 36.45377560320634)	(3, 36.58940732069523)	(4, 36.63264357022518)	(5, 36.65016879367231)	(6, 36.631549545032534)	(7, 36.5942723813611)	(8, 36.63248465560355)	(9, 36.64036208314124)	(10, 36.644894814666884)	(15, 36.63173677959944)	(20, 36.61337536355969)	(25, 36.58842372841747)	(30, 36.56897889919757)	(35, 36.555287129827725)	(40, 36.5397863150716)	(45, 36.5226830014468)	(50, 36.507278381269096)	(55, 36.48726089447582)	(60, 36.47701402150728)	(65, 36.45865470844551)	(70, 36.44163893057886)	(75, 36.42723603647011)	(80, 36.42824946064382)	(85, 36.417136136936115)	(90, 36.38688941552782)	(95, 36.36791363146343)	(100, 36.35034549051506)	(105, 36.29930613311505)	(110, 36.30441990922029)	(115, 36.23467072317959)	(120, 36.25733387399433)	(125, 36.220457871276565)	(130, 36.15464621932764)	(135, 36.15179000207828)	(140, 36.08293329045123)	(145, 36.057250696440676)	(150, 36.43128721543776)
Cross-gam-2_R1_001_trimmed_1U	(1, 35.84685489957449)	(2, 35.84726903757224)	(3, 36.112655283287225)	(4, 36.22568010055105)	(5, 36.26510414743549)	(6, 36.26785896267589)	(7, 36.23265427895827)	(8, 36.27477465369113)	(9, 36.28988685052779)	(10, 36.29481757398433)	(15, 36.274334344062424)	(20, 36.24854453534278)	(25, 36.20144670631797)	(30, 36.1696562093376)	(35, 36.15047175398667)	(40, 36.12993854392979)	(45, 36.102764060974586)	(50, 36.08224161312988)	(55, 36.07256175867948)	(60, 36.06862093994546)	(65, 36.062644227931216)	(70, 36.05253227687047)	(75, 36.04188070037672)	(80, 36.04992422464901)	(85, 36.04400312841794)	(90, 36.00948773491828)	(95, 35.98870731654686)	(100, 35.96549625127575)	(105, 35.90103842191039)	(110, 35.89671332138901)	(115, 35.80002742683728)	(120, 35.80043686823707)	(125, 35.717539271369006)	(130, 35.54512730484548)	(135, 35.29554389330265)	(140, 34.33150659625859)	(145, 33.84852765370103)	(150, 35.450658639109655)
Cross-gam-2_R1_001_trimmed_2P	(1, 36.14155330544538)	(2, 36.30984309305641)	(3, 36.40940937086381)	(4, 36.3934276694151)	(5, 36.39214588914643)	(6, 36.334334109493874)	(7, 36.304425920929354)	(8, 36.322729464852884)	(9, 36.33450513391956)	(10, 36.35319852855258)	(15, 36.32236318577077)	(20, 36.29957180157767)	(25, 36.26466376173005)	(30, 36.234429075851985)	(35, 36.20507547382264)	(40, 36.17116228624603)	(45, 36.13005279449662)	(50, 36.10493226646376)	(55, 36.05987163360781)	(60, 36.0084209670623)	(65, 36.0078860364127)	(70, 35.97099206140796)	(75, 35.93919265519661)	(80, 35.91418110903183)	(85, 35.8646799167197)	(90, 35.840321228288914)	(95, 35.78878883863749)	(100, 35.73828979741604)	(105, 35.69170174899837)	(110, 35.68320302938817)	(115, 35.5971815262809)	(120, 35.516170510906875)	(125, 35.44974311573699)	(130, 35.38924253043523)	(135, 35.36482772252202)	(140, 35.30753139080561)	(145, 35.13660671025441)	(150, 36.02516308025578)
Cross-gam-2_R1_001_trimmed_2U	(1, 32.131284624229124)	(2, 33.18437859308038)	(3, 33.669645656945754)	(4, 33.71084979617435)	(5, 33.66113724260479)	(6, 33.709360301034806)	(7, 33.58740462004808)	(8, 33.60898923382461)	(9, 33.599226507787186)	(10, 33.70433782795025)	(15, 33.63079857844674)	(20, 33.620848750914604)	(25, 33.55410264450716)	(30, 33.4945834639908)	(35, 33.456648897250965)	(40, 33.40989651928504)	(45, 33.32667502874464)	(50, 33.25831221986233)	(55, 33.24686121208865)	(60, 33.23622159122834)	(65, 33.308234787902464)	(70, 33.305727620526476)	(75, 33.329711589073796)	(80, 33.34112396647947)	(85, 33.31300481026925)	(90, 33.35399254020621)	(95, 33.30885352772498)	(100, 33.30302532581145)	(105, 33.28032312238042)	(110, 33.32189042476861)	(115, 33.25460403181153)	(120, 33.17009363698486)	(125, 33.13746308536494)	(130, 33.11937450149965)	(135, 33.13098624040487)	(140, 33.1101801375834)	(145, 32.976249142731795)	(150, 35.232174725928445)
Cross-gam-3_R1_001_trimmed_1P	(1, 36.518615953290826)	(2, 36.4494117333909)	(3, 36.58745105826392)	(4, 36.63285207648641)	(5, 36.64856654971942)	(6, 36.62900758081264)	(7, 36.58924728409324)	(8, 36.628743523484644)	(9, 36.636436637047375)	(10, 36.64305881087871)	(15, 36.62971286827796)	(20, 36.612849887001246)	(25, 36.58706055492908)	(30, 36.568174731986815)	(35, 36.55556383924515)	(40, 36.538908546947994)	(45, 36.52246453584652)	(50, 36.5073395265556)	(55, 36.487319260354354)	(60, 36.47674591937382)	(65, 36.457889616622914)	(70, 36.44050787081876)	(75, 36.426145924179444)	(80, 36.4277170014121)	(85, 36.41714137161456)	(90, 36.38638531858073)	(95, 36.36761296422232)	(100, 36.34901620227509)	(105, 36.29929000854256)	(110, 36.30534066782479)	(115, 36.23665022055057)	(120, 36.25973083496457)	(125, 36.225191268236756)	(130, 36.16138706041794)	(135, 36.157734479963366)	(140, 36.087838992935986)	(145, 36.06088988363929)	(150, 36.43416172830448)
Cross-gam-3_R1_001_trimmed_1U	(1, 35.46474752121026)	(2, 35.50434256703806)	(3, 35.850685287403316)	(4, 36.00838614603564)	(5, 36.06452690040547)	(6, 36.08079832362261)	(7, 36.03453780367304)	(8, 36.08740757777096)	(9, 36.107549660976524)	(10, 36.12142270605472)	(15, 36.10205875839041)	(20, 36.07262615421309)	(25, 36.02075062182698)	(30, 35.987137977443865)	(35, 35.967245732392925)	(40, 35.942187893965716)	(45, 35.914616767181165)	(50, 35.8915603805639)	(55, 35.88427088444111)	(60, 35.88869790418915)	(65, 35.8868389206397)	(70, 35.881204609638864)	(75, 35.87393715660213)	(80, 35.88438663752682)	(85, 35.88517341461265)	(90, 35.850845719838844)	(95, 35.82797634039316)	(100, 35.801584049149064)	(105, 35.73313933571798)	(110, 35.72099461891052)	(115, 35.611210411038805)	(120, 35.5963805853717)	(125, 35.487049149533455)	(130, 35.27937375475227)	(135, 35.00671735427581)	(140, 34.23221141373925)	(145, 33.92536750741431)	(150, 35.49103195975814)
Cross-gam-3_R1_001_trimmed_2P	(1, 36.07033812352406)	(2, 36.19541861713696)	(3, 36.298509035984054)	(4, 36.30254933687985)	(5, 36.301679196139766)	(6, 36.238342890689275)	(7, 36.20524020707418)	(8, 36.22332931181796)	(9, 36.23763045412502)	(10, 36.258657579419925)	(15, 36.224792969102644)	(20, 36.19737902490884)	(25, 36.15994761488923)	(30, 36.12616283421375)	(35, 36.09210009845617)	(40, 36.05684199095692)	(45, 36.00948994005769)	(50, 35.983708520914334)	(55, 35.93194277591543)	(60, 35.879658317854236)	(65, 35.879658676609715)	(70, 35.84121157985054)	(75, 35.80778723672557)	(80, 35.782632626131075)	(85, 35.72950252358853)	(90, 35.70327275771937)	(95, 35.65095993682969)	(100, 35.596046481060576)	(105, 35.54842503918018)	(110, 35.53877143695456)	(115, 35.453646091989796)	(120, 35.363403968387196)	(125, 35.29993670889232)	(130, 35.233189339810224)	(135, 35.21118096001105)	(140, 35.15431364827812)	(145, 34.9757118095527)	(150, 35.95997278944446)
Cross-gam-3_R1_001_trimmed_2U	(1, 32.19224915409869)	(2, 33.311430044905094)	(3, 33.52624495289368)	(4, 33.744695035282575)	(5, 33.64660821876454)	(6, 33.604778556244575)	(7, 33.484044225858796)	(8, 33.50596218915485)	(9, 33.53196815134401)	(10, 33.60628797122048)	(15, 33.53364989119634)	(20, 33.49931447403177)	(25, 33.423662595439055)	(30, 33.36891359857109)	(35, 33.34697425189621)	(40, 33.27933736682557)	(45, 33.19542395693136)	(50, 33.13459064225197)	(55, 33.1080522210845)	(60, 33.10161536796371)	(65, 33.1961353167915)	(70, 33.20981957783175)	(75, 33.22275071078649)	(80, 33.24971515587612)	(85, 33.242404517695356)	(90, 33.24331911284722)	(95, 33.25145758652245)	(100, 33.21120750513144)	(105, 33.2275125893069)	(110, 33.243612013068486)	(115, 33.185857772537254)	(120, 33.14940946926588)	(125, 33.120124056484165)	(130, 33.08116763891807)	(135, 33.08932613312995)	(140, 33.08899946410003)	(145, 32.94574481838383)	(150, 35.246273753565546)
RESUB-WT-WYS-4_R1_001_trimmed_1P	(1, 36.52612966536857)	(2, 36.46712183694564)	(3, 36.597906610875825)	(4, 36.646596169967815)	(5, 36.659064564219584)	(6, 36.645976813817036)	(7, 36.6129302344213)	(8, 36.64320925860411)	(9, 36.65059579326986)	(10, 36.650383014773844)	(15, 36.634491551161695)	(20, 36.61624706378772)	(25, 36.588513292950644)	(30, 36.56949335858006)	(35, 36.55628623382736)	(40, 36.54039950782756)	(45, 36.52444476049925)	(50, 36.50862937382003)	(55, 36.489440840510014)	(60, 36.47707045880842)	(65, 36.460784096665364)	(70, 36.44113502867912)	(75, 36.42894375544192)	(80, 36.426754585976695)	(85, 36.41819709514815)	(90, 36.3862703700276)	(95, 36.36840392648621)	(100, 36.34967288947004)	(105, 36.301827746180535)	(110, 36.305712594202575)	(115, 36.23652719057956)	(120, 36.26110213717005)	(125, 36.225645844856594)	(130, 36.15862433658601)	(135, 36.1533595547201)	(140, 36.08480121546504)	(145, 36.05525007111861)	(150, 36.42904067542307)
RESUB-WT-WYS-4_R1_001_trimmed_1U	(1, 35.76536050885443)	(2, 35.778585576074306)	(3, 36.058212279047254)	(4, 36.18518326943096)	(5, 36.226449026039106)	(6, 36.2423558070804)	(7, 36.208045880398025)	(8, 36.242719116185945)	(9, 36.251465628957334)	(10, 36.256239202715086)	(15, 36.22960476587653)	(20, 36.20472966877602)	(25, 36.151448171646926)	(30, 36.12381167903303)	(35, 36.10174951807663)	(40, 36.07913204838908)	(45, 36.05081536723623)	(50, 36.02674001849156)	(55, 36.01930061174221)	(60, 36.01726549015007)	(65, 36.01128435932324)	(70, 36.00052337509122)	(75, 35.99345806095596)	(80, 35.998282092708415)	(85, 35.994707682249626)	(90, 35.96022693124577)	(95, 35.93752261160631)	(100, 35.914104207518804)	(105, 35.8508441690156)	(110, 35.83532757026798)	(115, 35.735747220242345)	(120, 35.730682831107885)	(125, 35.637373721045435)	(130, 35.455410984151435)	(135, 35.212844729366815)	(140, 34.28531644135522)	(145, 33.836547106721866)	(150, 35.46806342977351)
RESUB-WT-WYS-4_R1_001_trimmed_2P	(1, 36.09466712399391)	(2, 36.29359927387424)	(3, 36.39102538300996)	(4, 36.39342923981158)	(5, 36.384175151839514)	(6, 36.31734804830593)	(7, 36.300249649060405)	(8, 36.31674217316589)	(9, 36.33617933518973)	(10, 36.34602675133255)	(15, 36.31697232290718)	(20, 36.29314371200401)	(25, 36.257795500385264)	(30, 36.22807093091579)	(35, 36.19641279933381)	(40, 36.162842193791846)	(45, 36.122077235021585)	(50, 36.09464608301005)	(55, 36.048381254138256)	(60, 35.996549073657405)	(65, 35.99525623697956)	(70, 35.95688677181345)	(75, 35.92741597633757)	(80, 35.899683522497135)	(85, 35.84871612461576)	(90, 35.82544910495343)	(95, 35.77160587739761)	(100, 35.722287654995945)	(105, 35.674056860120466)	(110, 35.66678609749842)	(115, 35.57909077412975)	(120, 35.49869439742771)	(125, 35.429393688831354)	(130, 35.3651316027241)	(135, 35.33973002987327)	(140, 35.284923076928536)	(145, 35.10746014820198)	(150, 36.01325401943912)
RESUB-WT-WYS-4_R1_001_trimmed_2U	(1, 31.976310209643714)	(2, 33.197704749652964)	(3, 33.50819913864553)	(4, 33.62078538849934)	(5, 33.61661590404084)	(6, 33.675634448077204)	(7, 33.49697203903044)	(8, 33.564838025698265)	(9, 33.564131247235174)	(10, 33.629574865127346)	(15, 33.57536241463997)	(20, 33.539498746612296)	(25, 33.48025545719414)	(30, 33.441470099203215)	(35, 33.38803663044639)	(40, 33.34743602129488)	(45, 33.26186192904758)	(50, 33.17971706603844)	(55, 33.17465071686981)	(60, 33.177497205220604)	(65, 33.233524135506286)	(70, 33.24392741146468)	(75, 33.25594971759012)	(80, 33.267766608688405)	(85, 33.27227142863986)	(90, 33.285604122767396)	(95, 33.254256242485276)	(100, 33.22331993186998)	(105, 33.22983052312598)	(110, 33.25407962254142)	(115, 33.20139664043373)	(120, 33.13317916671373)	(125, 33.0948530441577)	(130, 33.088741766360386)	(135, 33.096385504882335)	(140, 33.08337342866882)	(145, 32.93770905052395)	(150, 35.25457985180514)
RNAi-S5-1_R1_001_trimmed_1P	(1, 36.55672787262189)	(2, 36.496346497191645)	(3, 36.618841077996294)	(4, 36.65984467097119)	(5, 36.67547668389136)	(6, 36.65711064975126)	(7, 36.618356500698255)	(8, 36.64972931160526)	(9, 36.658797172249)	(10, 36.66514528823795)	(15, 36.65101516997136)	(20, 36.636009721278974)	(25, 36.610939553731086)	(30, 36.59126546765544)	(35, 36.579660649586074)	(40, 36.56470809497762)	(45, 36.54911118352961)	(50, 36.53495023171236)	(55, 36.51449774245567)	(60, 36.50584434488316)	(65, 36.486799455069885)	(70, 36.470211991824655)	(75, 36.45512623214589)	(80, 36.45742448654131)	(85, 36.44550700346315)	(90, 36.41627263371062)	(95, 36.400308982017776)	(100, 36.38454669915072)	(105, 36.3362277655701)	(110, 36.34138963787511)	(115, 36.27660912275896)	(120, 36.2994015552922)	(125, 36.266839591273126)	(130, 36.204992710592606)	(135, 36.19992219709746)	(140, 36.13439729882361)	(145, 36.1075535917088)	(150, 36.45534555739242)
RNAi-S5-1_R1_001_trimmed_1U	(1, 35.74661463988517)	(2, 35.75921796569011)	(3, 36.037942079910174)	(4, 36.15885543157792)	(5, 36.20624221677957)	(6, 36.212988790916334)	(7, 36.17929891585601)	(8, 36.22436954551445)	(9, 36.2351801407577)	(10, 36.2451228475316)	(15, 36.22275210000906)	(20, 36.19893458091262)	(25, 36.14942773759834)	(30, 36.11875821161884)	(35, 36.10000944034341)	(40, 36.07551963170822)	(45, 36.05266110195291)	(50, 36.0313230212207)	(55, 36.024045698617)	(60, 36.027972501890005)	(65, 36.02152398016756)	(70, 36.01665888363957)	(75, 36.00791538515273)	(80, 36.02100321454168)	(85, 36.01669591350126)	(90, 35.9856711932659)	(95, 35.96698256685414)	(100, 35.944340660609065)	(105, 35.886889195381606)	(110, 35.878035633764775)	(115, 35.77598973776814)	(120, 35.768981196637505)	(125, 35.66739277420451)	(130, 35.47800740285847)	(135, 35.20605555069093)	(140, 34.330812608345965)	(145, 33.94665973804044)	(150, 35.49707406788163)
RNAi-S5-1_R1_001_trimmed_2P	(1, 36.09890662748831)	(2, 36.142308152461446)	(3, 36.25691876563638)	(4, 36.2593440708835)	(5, 36.26391994598975)	(6, 36.20065617925136)	(7, 36.16316863289972)	(8, 36.186539665017506)	(9, 36.196748883950164)	(10, 36.2263101757221)	(15, 36.19126122008233)	(20, 36.16630886369397)	(25, 36.12677570973407)	(30, 36.0923429943597)	(35, 36.05952362523757)	(40, 36.02250779547653)	(45, 35.976916894344455)	(50, 35.95115685869614)	(55, 35.89831089537198)	(60, 35.844224822018305)	(65, 35.841355401233706)	(70, 35.802956263619194)	(75, 35.766605809069645)	(80, 35.74100326879168)	(85, 35.685446283243806)	(90, 35.66078804466899)	(95, 35.6073286987241)	(100, 35.551877105111025)	(105, 35.50372139924603)	(110, 35.49502376831215)	(115, 35.40804190272447)	(120, 35.316355233555534)	(125, 35.25173304785479)	(130, 35.18437161254906)	(135, 35.162225840876914)	(140, 35.105879447631494)	(145, 34.92798250740384)	(150, 35.94459510399993)
RNAi-S5-1_R1_001_trimmed_2U	(1, 32.36056400029347)	(2, 33.160395920735816)	(3, 33.38323473110606)	(4, 33.432124538948436)	(5, 33.43948802433152)	(6, 33.45658945234077)	(7, 33.39894883578227)	(8, 33.35820955252153)	(9, 33.385422433285086)	(10, 33.49678847988048)	(15, 33.42441555669684)	(20, 33.410167479273525)	(25, 33.36403097466134)	(30, 33.30339293932461)	(35, 33.27935089275591)	(40, 33.210531651648445)	(45, 33.14176310120123)	(50, 33.08192793569824)	(55, 33.081119656211314)	(60, 33.09168099418342)	(65, 33.148055215640134)	(70, 33.16799815263676)	(75, 33.1896669578159)	(80, 33.23511356687408)	(85, 33.207138150428)	(90, 33.219058743320815)	(95, 33.22171949403099)	(100, 33.196796904529506)	(105, 33.175907516708016)	(110, 33.241377588841836)	(115, 33.188827567101114)	(120, 33.115969301176825)	(125, 33.10554576248941)	(130, 33.06212369491679)	(135, 33.07553541551232)	(140, 33.09049192931138)	(145, 32.94627209273447)	(150, 35.26381949344123)
RNAi-S5-2_R1_001_trimmed_1P	(1, 36.524486835561646)	(2, 36.465351153190106)	(3, 36.59691607531169)	(4, 36.645178980022955)	(5, 36.658212591000286)	(6, 36.648067570920006)	(7, 36.611906210045646)	(8, 36.6395651535339)	(9, 36.64727064820521)	(10, 36.64783250180496)	(15, 36.6301496178534)	(20, 36.614548133508656)	(25, 36.5870586030462)	(30, 36.56755782110618)	(35, 36.5537702639878)	(40, 36.53933212982305)	(45, 36.52512248069574)	(50, 36.50756464153157)	(55, 36.48687758434863)	(60, 36.47861837374178)	(65, 36.459806905731185)	(70, 36.441720130529575)	(75, 36.42927699068731)	(80, 36.4268015302999)	(85, 36.4152523184884)	(90, 36.38298211472924)	(95, 36.37228149274164)	(100, 36.353842821061505)	(105, 36.30590571236311)	(110, 36.3081467337979)	(115, 36.244470829197475)	(120, 36.2695080308559)	(125, 36.23276944965586)	(130, 36.16534002412458)	(135, 36.15986701009986)	(140, 36.09659214126939)	(145, 36.071046223957396)	(150, 36.4394373487134)
RNAi-S5-2_R1_001_trimmed_1U	(1, 35.85887442557033)	(2, 35.86526777654686)	(3, 36.11835328450681)	(4, 36.2357695306089)	(5, 36.27599294272115)	(6, 36.28261837354341)	(7, 36.25010616691285)	(8, 36.28128846627277)	(9, 36.296479053832265)	(10, 36.29267622681766)	(15, 36.265966580502216)	(20, 36.24667620630232)	(25, 36.19718349950763)	(30, 36.16557971237486)	(35, 36.149265037748236)	(40, 36.12917159034958)	(45, 36.10592811422945)	(50, 36.082033780641964)	(55, 36.07402726276183)	(60, 36.07541019561854)	(65, 36.06829665873526)	(70, 36.05762846534868)	(75, 36.050832489330894)	(80, 36.0497209515336)	(85, 36.048051526518776)	(90, 36.01534732642403)	(95, 36.00113568923159)	(100, 35.97546979370325)	(105, 35.915761589870236)	(110, 35.908877273911365)	(115, 35.81465776465102)	(120, 35.816657668138944)	(125, 35.72139943316774)	(130, 35.55577063407766)	(135, 35.32389047524447)	(140, 34.37444584324619)	(145, 33.872438022266095)	(150, 35.478890126925684)
RNAi-S5-2_R1_001_trimmed_2P	(1, 36.191205168306986)	(2, 36.28052473713209)	(3, 36.36435837494438)	(4, 36.3764678141338)	(5, 36.368861634686105)	(6, 36.2993798546895)	(7, 36.286770053306554)	(8, 36.30474227653301)	(9, 36.322897801218204)	(10, 36.33578770754562)	(15, 36.30882108027722)	(20, 36.284158824757846)	(25, 36.24728093524929)	(30, 36.218982024960304)	(35, 36.18528902830881)	(40, 36.15348852456685)	(45, 36.11082360946798)	(50, 36.08279475353803)	(55, 36.037635193938875)	(60, 35.98744208779466)	(65, 35.979966418613365)	(70, 35.946242380463524)	(75, 35.917047772099934)	(80, 35.891291784292974)	(85, 35.83631785073617)	(90, 35.813530631373226)	(95, 35.76018534872445)	(100, 35.70892754815861)	(105, 35.666792185969584)	(110, 35.658952517212775)	(115, 35.57514325234028)	(120, 35.49486597713115)	(125, 35.42403175189471)	(130, 35.35783682576384)	(135, 35.33181591110336)	(140, 35.279914581186446)	(145, 35.109490797636354)	(150, 36.008346942172984)
RNAi-S5-2_R1_001_trimmed_2U	(1, 32.380562827225134)	(2, 33.28623784592371)	(3, 33.56847419596111)	(4, 33.80700261780105)	(5, 33.69976626776365)	(6, 33.73557404637248)	(7, 33.595297307404635)	(8, 33.629777486910996)	(9, 33.60534779356769)	(10, 33.68568810770382)	(15, 33.621173335826484)	(20, 33.59013089005236)	(25, 33.512318623784594)	(30, 33.46139397905759)	(35, 33.42801047120419)	(40, 33.39472513089005)	(45, 33.30882572924458)	(50, 33.229744852545224)	(55, 33.2166103526985)	(60, 33.199852269115816)	(65, 33.27979021113932)	(70, 33.29859270851455)	(75, 33.30917142570563)	(80, 33.334352762019435)	(85, 33.33336820414129)	(90, 33.328700575624524)	(95, 33.33625664629083)	(100, 33.30321366950132)	(105, 33.299506627347704)	(110, 33.34160323600904)	(115, 33.2661966421326)	(120, 33.209580230267946)	(125, 33.16109235586545)	(130, 33.14321924959692)	(135, 33.15776842231209)	(140, 33.14477581636985)	(145, 33.04010491127902)	(150, 35.268433245897874)
RNAi-S5-3_R1_001_trimmed_1P	(1, 36.508915255941346)	(2, 36.448839861539966)	(3, 36.585513642131495)	(4, 36.635286184412635)	(5, 36.64900544690021)	(6, 36.63739690267531)	(7, 36.602290775204544)	(8, 36.63011074060477)	(9, 36.63842057665952)	(10, 36.6411536744869)	(15, 36.62217925770434)	(20, 36.60519488142697)	(25, 36.57619972204408)	(30, 36.55629194410212)	(35, 36.538885982724494)	(40, 36.52576759046135)	(45, 36.51337137582088)	(50, 36.49551847269571)	(55, 36.4731468353944)	(60, 36.46669984047088)	(65, 36.449109936976775)	(70, 36.43178793147805)	(75, 36.418579557288126)	(80, 36.41719774954944)	(85, 36.40365774477336)	(90, 36.37674856887003)	(95, 36.36078898148242)	(100, 36.341750220563696)	(105, 36.29215834113482)	(110, 36.29364366426252)	(115, 36.22641712314131)	(120, 36.250594720919445)	(125, 36.21465442376552)	(130, 36.145308369384146)	(135, 36.13709551916028)	(140, 36.07754200322303)	(145, 36.05165893185064)	(150, 36.429370600019304)
RNAi-S5-3_R1_001_trimmed_1U	(1, 35.88615166136018)	(2, 35.891592082431686)	(3, 36.14506230384893)	(4, 36.25203029147456)	(5, 36.29114779274624)	(6, 36.29378078893739)	(7, 36.26741574639563)	(8, 36.297466204035445)	(9, 36.3057114514221)	(10, 36.305620891424795)	(15, 36.2776854709672)	(20, 36.25233094546846)	(25, 36.19966153688241)	(30, 36.169153406946364)	(35, 36.14415345566945)	(40, 36.12558164009742)	(45, 36.102696790966874)	(50, 36.079729795423724)	(55, 36.06690138304264)	(60, 36.06808892536942)	(65, 36.05668936587308)	(70, 36.044891635849424)	(75, 36.03587387436629)	(80, 36.0245134960482)	(85, 36.02282215531955)	(90, 35.987663736790225)	(95, 35.97435713902068)	(100, 35.94774982863059)	(105, 35.88247371223428)	(110, 35.87161845159771)	(115, 35.770302837380555)	(120, 35.783987218134506)	(125, 35.70959301352834)	(130, 35.56966143887652)	(135, 35.36520573339833)	(140, 34.35596433678448)	(145, 33.77412724901386)	(150, 35.432485909037275)
RNAi-S5-3_R1_001_trimmed_2P	(1, 36.30397237298902)	(2, 36.38438475721002)	(3, 36.46094851315924)	(4, 36.45502592951984)	(5, 36.442355374313806)	(6, 36.38536653977375)	(7, 36.3536534650298)	(8, 36.37244925679542)	(9, 36.39050664245597)	(10, 36.40632441630018)	(15, 36.38032019262945)	(20, 36.35957619084614)	(25, 36.32618414859115)	(30, 36.30048350315861)	(35, 36.26956051583825)	(40, 36.242620260112716)	(45, 36.204075623915585)	(50, 36.177664435464145)	(55, 36.135602528044004)	(60, 36.093500248310164)	(65, 36.0877897157665)	(70, 36.05471226408305)	(75, 36.02598738494108)	(80, 35.99854751091323)	(85, 35.9465729202107)	(90, 35.93266824706186)	(95, 35.88106872887191)	(100, 35.835381866500384)	(105, 35.7995814464295)	(110, 35.789622387487675)	(115, 35.7113343854535)	(120, 35.64068299841252)	(125, 35.571584459515705)	(130, 35.51361742867423)	(135, 35.48640227493999)	(140, 35.44259449183011)	(145, 35.27432485947571)	(150, 36.073050804899886)
