Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
Cross-WYS-2_R1_001	(1, 0.022553734390708256)	(2, 0.019480771917829414)	(3, 0.025794783169957754)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003223809158083275)	(15, 0.0008542232287862367)	(20, 0.0)	(25, 9.481791641421396e-06)	(30, 8.102621948123739e-05)	(35, 0.0011093696220463034)	(40, 0.0006740691875992301)	(45, 0.00038616751412334414)	(50, 1.8101602224531756e-05)	(55, 7.930225736461532e-05)	(60, 0.0006335560778586116)	(65, 0.0008869785090020561)	(70, 0.0004766755252460029)	(75, 6.72345225482608e-05)	(80, 6.033867408177252e-06)	(85, 4.1375090798929725e-05)	(90, 0.00020428951081971554)	(95, 7.41303710147491e-05)	(100, 2.585943174933108e-06)	(105, 0.00017412017377882926)	(110, 4.30990529155518e-06)	(115, 0.0005852851385931935)	(120, 6.637254148994977e-05)	(125, 1.8963583282842793e-05)	(130, 0.0006163164566923908)	(135, 0.0006128685324591466)	(140, 0.0004232326996307187)	(145, 4.6546977148795944e-05)	(150, 0.0)
Cross-WYS-2_R2_001	(1, 0.00034048251803285925)	(2, 0.007731970093049993)	(3, 0.0008275018159785946)	(4, 2.1549526457775902e-05)	(5, 0.0022799398992326904)	(6, 0.0010688565123056848)	(7, 5.602876879021734e-05)	(8, 0.002417856868562456)	(9, 0.0008533612477279258)	(10, 0.0020739264262963526)	(15, 0.000789574649412909)	(20, 0.00016119045790416374)	(25, 5.171886349866216e-06)	(30, 0.0008085382326957518)	(35, 5.775273090683941e-05)	(40, 8.619810583110361e-07)	(45, 3.2755280215819373e-05)	(50, 2.8445374924264188e-05)	(55, 0.0002223911130442473)	(60, 5.516678773190631e-05)	(65, 2.585943174933108e-05)	(70, 2.0687545399464862e-05)	(75, 3.4479242332441443e-06)	(80, 0.0011438488643787448)	(85, 9.050801112265879e-05)	(90, 0.0)	(95, 7.757829524799323e-06)	(100, 0.00013619300721314369)	(105, 0.0009059420922848989)	(110, 0.0002275629993941135)	(115, 0.0007749209714216214)	(120, 0.00012584923451341125)	(125, 6.895848466488289e-06)	(130, 0.0005413241046193307)	(135, 0.00011636744287198986)	(140, 3.4479242332441443e-06)	(145, 0.0)	(150, 1.292971587466554e-05)
Cross-WYS-3_R1_001	(1, 0.02228388674816854)	(2, 0.020325689705679027)	(3, 0.026231928462117093)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003125203360740839)	(15, 0.0008347062140712876)	(20, 0.0)	(25, 9.494288690858246e-06)	(30, 9.573407763282065e-05)	(35, 0.001103711060312271)	(40, 0.0007049509352962248)	(45, 0.00038610107342823536)	(50, 1.5823814484763746e-05)	(55, 0.00010997551066910802)	(60, 0.0006100080483876423)	(65, 0.0008869248018710078)	(70, 0.00047867038816410323)	(75, 7.120716518143685e-05)	(80, 5.53833506966731e-06)	(85, 2.9274056796812924e-05)	(90, 0.00020017125323226135)	(95, 7.278954662991322e-05)	(100, 0.0)	(105, 0.000160611717020352)	(110, 2.3735721727145615e-06)	(115, 0.0006179199556300242)	(120, 6.725121156024591e-05)	(125, 1.1867860863572808e-05)	(130, 0.0006456116309783607)	(135, 0.0006115904298361187)	(140, 0.0004193310838462392)	(145, 4.0350726936147546e-05)	(150, 0.0)
Cross-WYS-3_R2_001	(1, 0.0003995513157402845)	(2, 0.007674550025110416)	(3, 0.0007476752344050869)	(4, 1.1867860863572808e-05)	(5, 0.002223245935109306)	(6, 0.000858441935798433)	(7, 0.00013845837674168277)	(8, 0.0025080745958350535)	(9, 0.000858441935798433)	(10, 0.002131467811097676)	(15, 0.000781696435547329)	(20, 0.00013924956746592094)	(25, 7.120716518143684e-06)	(30, 0.000815717636689571)	(35, 7.99102631480569e-05)	(40, 7.911907242381871e-07)	(45, 2.9274056796812924e-05)	(50, 1.661500520900193e-05)	(55, 0.00020808316047464325)	(60, 4.3515489833100296e-05)	(65, 1.8988577381716492e-05)	(70, 2.294453100290743e-05)	(75, 1.5823814484763742e-06)	(80, 0.0011464353594211332)	(85, 9.731645908129703e-05)	(90, 0.0)	(95, 5.53833506966731e-06)	(100, 0.00013054646949930087)	(105, 0.000887715992595246)	(110, 0.00022074221206245425)	(115, 0.0007682461932352797)	(120, 0.00014399671181135006)	(125, 4.747144345429123e-06)	(130, 0.0005403832646546818)	(135, 9.415169618434428e-05)	(140, 1.5823814484763742e-06)	(145, 0.0)	(150, 1.1867860863572808e-05)
Cross-gam-1_R1_001	(1, 0.022209652160350524)	(2, 0.0198653752697217)	(3, 0.026356176602734458)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003423818657218975)	(15, 0.0008193676839307678)	(20, 0.0)	(25, 9.03382231456194e-06)	(30, 7.678748967377648e-05)	(35, 0.0010867688244418012)	(40, 0.0007254159318593237)	(45, 0.00037851715498014523)	(50, 2.4391320249317236e-05)	(55, 7.949763636814507e-05)	(60, 0.0006251405041676862)	(65, 0.0009395175207144417)	(70, 0.0004787925826717827)	(75, 9.395175207144417e-05)	(80, 1.8067644629123877e-06)	(85, 5.149278719300306e-05)	(90, 0.00022313541116967988)	(95, 8.94348409141632e-05)	(100, 0.0)	(105, 0.0001915170330687131)	(110, 4.51691115728097e-06)	(115, 0.000568227423585946)	(120, 9.033822314561939e-05)	(125, 1.355073347184291e-05)	(130, 0.0006377878554080728)	(135, 0.0006594690289630215)	(140, 0.0003956814173778129)	(145, 6.052660950756499e-05)	(150, 0.0)
Cross-gam-1_R2_001	(1, 0.00032070069216694885)	(2, 0.007909111436398978)	(3, 0.0009304836983998798)	(4, 1.355073347184291e-05)	(5, 0.002199735733595832)	(6, 0.001183430723207614)	(7, 8.582131198833842e-05)	(8, 0.002502368781133657)	(9, 0.0008401454752542604)	(10, 0.002249421756325923)	(15, 0.0008401454752542604)	(20, 0.00016893247728230827)	(25, 7.227057851649551e-06)	(30, 0.0008139473905420308)	(35, 5.6913080581740217e-05)	(40, 9.033822314561939e-07)	(45, 2.710146694368582e-05)	(50, 2.5294702480773427e-05)	(55, 0.000209584677697837)	(60, 3.161837810096678e-05)	(65, 2.8908231406598204e-05)	(70, 3.613528925824776e-05)	(75, 4.51691115728097e-06)	(80, 0.0011409717583291728)	(85, 8.040101859960125e-05)	(90, 0.0)	(95, 2.7101466943685816e-06)	(100, 0.00014634792149590341)	(105, 0.0009078991426134748)	(110, 0.00022945908678987325)	(115, 0.0008247879773195051)	(120, 0.00012376336570949856)	(125, 2.7101466943685816e-06)	(130, 0.0005465462500309973)	(135, 0.000116536307857849)	(140, 9.033822314561939e-07)	(145, 0.0)	(150, 1.806764462912388e-05)
Cross-gam-2_R1_001	(1, 0.022703794037114745)	(2, 0.01948941012832059)	(3, 0.02579896315808274)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00034793056595189455)	(15, 0.0008645279798652405)	(20, 0.0)	(25, 8.83072502415976e-06)	(30, 7.417809020294198e-05)	(35, 0.001102074483015138)	(40, 0.0006684858843288938)	(45, 0.0004106287136234288)	(50, 1.5012232541071591e-05)	(55, 9.89041202705893e-05)	(60, 0.0006481752167733264)	(65, 0.0009413552875754304)	(70, 0.000476859151304627)	(75, 7.417809020294198e-05)	(80, 2.649217507247928e-06)	(85, 3.6205972599055014e-05)	(90, 0.00019869131304359457)	(95, 7.947652521743784e-05)	(100, 2.649217507247928e-06)	(105, 0.0001907436605218508)	(110, 3.532290009663904e-06)	(115, 0.0005837109240969601)	(120, 6.0048930164286366e-05)	(125, 1.0596870028991712e-05)	(130, 0.0006649535943192299)	(135, 0.0006658366668216459)	(140, 0.00041769329364275666)	(145, 4.41536251207988e-05)	(150, 0.0)
Cross-gam-2_R2_001	(1, 0.00034881363845431053)	(2, 0.007775453383772668)	(3, 0.0008919032274401357)	(4, 4.41536251207988e-06)	(5, 0.0023666343064748154)	(6, 0.0009846258401938132)	(7, 9.713797526575737e-05)	(8, 0.00257415634454257)	(9, 0.0008345035147830972)	(10, 0.002196201313508532)	(15, 0.0008186082097396098)	(20, 0.00016071919543970763)	(25, 5.298435014495856e-06)	(30, 0.0008212574272468576)	(35, 7.064580019327808e-05)	(40, 3.532290009663904e-06)	(45, 3.090753758455916e-05)	(50, 2.6492175072479283e-05)	(55, 0.00020840511057017034)	(60, 5.2101277642542584e-05)	(65, 2.7375247574895258e-05)	(70, 2.4726030067647326e-05)	(75, 4.41536251207988e-06)	(80, 0.0011559419056625126)	(85, 9.007339524642956e-05)	(90, 0.0)	(95, 1.3246087536239642e-05)	(100, 0.00012274707783582067)	(105, 0.0009086816049860393)	(110, 0.00023754650314989755)	(115, 0.0007947652521743783)	(120, 0.00012716244034790053)	(125, 8.83072502415976e-06)	(130, 0.0005519203140099849)	(135, 9.53718302609254e-05)	(140, 2.649217507247928e-06)	(145, 0.0)	(150, 4.41536251207988e-06)
Cross-gam-3_R1_001	(1, 0.022882425195966297)	(2, 0.01964396306752209)	(3, 0.025846785514166012)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00033602851552195405)	(15, 0.0007928648659294444)	(20, 0.0)	(25, 8.121535118355384e-06)	(30, 7.41090079549929e-05)	(35, 0.00111772627066366)	(40, 0.0006883001012806189)	(45, 0.0003735906154443477)	(50, 1.5227878346916347e-05)	(55, 8.426092685293712e-05)	(60, 0.0006172366689950092)	(65, 0.0009075815494762143)	(70, 0.0004669882693054346)	(75, 7.51241998447873e-05)	(80, 1.015191889794423e-06)	(85, 3.1470948583627115e-05)	(90, 0.00019085607528135156)	(95, 6.294189716725423e-05)	(100, 1.015191889794423e-06)	(105, 0.0001675066618160798)	(110, 4.060767559177692e-06)	(115, 0.0005867809123011765)	(120, 7.309381606519846e-05)	(125, 9.136727008149808e-06)	(130, 0.0006385556986806921)	(135, 0.0006558139608071974)	(140, 0.00042942616938304096)	(145, 3.95924837019825e-05)	(150, 0.0)
Cross-gam-3_R2_001	(1, 0.0002944056480403827)	(2, 0.007842357348661918)	(3, 0.0007715458362437616)	(4, 5.075959448972116e-06)	(5, 0.002284181752037452)	(6, 0.0009745842142026462)	(7, 9.64432295304702e-05)	(8, 0.002497372048894281)	(9, 0.0008426092685293712)	(10, 0.0021319029685682883)	(15, 0.0007502268065580787)	(20, 0.00015126359157936905)	(25, 9.136727008149808e-06)	(30, 0.0008436244604191656)	(35, 7.9184967403965e-05)	(40, 2.030383779588846e-06)	(45, 2.9440564804038272e-05)	(50, 2.233422157547731e-05)	(55, 0.00023450932654251177)	(60, 4.669882693054346e-05)	(65, 1.9288645906094037e-05)	(70, 2.5379797244860575e-05)	(75, 2.030383779588846e-06)	(80, 0.001221275843422691)	(85, 9.542803764067578e-05)	(90, 0.0)	(95, 9.136727008149808e-06)	(100, 0.0001411116726814248)	(105, 0.0009289005791618971)	(110, 0.00022537259953436193)	(115, 0.000772561028133556)	(120, 0.0001137014916569754)	(125, 6.091151338766538e-06)	(130, 0.0005674922663950825)	(135, 0.00010557995653862001)	(140, 4.060767559177692e-06)	(145, 0.0)	(150, 0.0)
RESUB-WT-WYS-4_R1_001	(1, 0.02170077392884477)	(2, 0.01961125150984351)	(3, 0.026558606871650042)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003091348236330629)	(15, 0.0009396717258052626)	(20, 0.0)	(25, 1.2267254906073923e-05)	(30, 0.00011122311114840357)	(35, 0.0010672511768284312)	(40, 0.0008088210068071407)	(45, 0.00038600962104445944)	(50, 1.553852288102697e-05)	(55, 0.00010140930722354443)	(60, 0.000675516836827804)	(65, 0.0009715665885610546)	(70, 0.00048005857532435955)	(75, 8.587078434251745e-05)	(80, 5.7247189561678304e-06)	(85, 6.133627453036961e-05)	(90, 0.00020527206542830364)	(95, 7.85104313988731e-05)	(100, 0.0)	(105, 0.0001717415686850349)	(110, 8.995986931120876e-06)	(115, 0.0005822856995416423)	(120, 7.03322614614905e-05)	(125, 1.553852288102697e-05)	(130, 0.0006526179610031326)	(135, 0.0005871926015040718)	(140, 0.0003941877909818421)	(145, 5.152247060551048e-05)	(150, 0.0)
RESUB-WT-WYS-4_R2_001	(1, 0.0003680176471822177)	(2, 0.0074544018979242534)	(3, 0.0008668860133625571)	(4, 8.178169937382615e-06)	(5, 0.0021753932033437757)	(6, 0.0010181821572041354)	(7, 8.587078434251745e-05)	(8, 0.002604747125056363)	(9, 0.0009772913075172225)	(10, 0.0022162840530306886)	(15, 0.0007932824839261138)	(20, 0.00015783867979148449)	(25, 4.089084968691308e-06)	(30, 0.0007777439610450867)	(35, 6.624317649279919e-05)	(40, 1.635633987476523e-06)	(45, 2.8623594780839154e-05)	(50, 2.044542484345654e-05)	(55, 0.00020118298045961232)	(60, 3.5983947724483504e-05)	(65, 2.6170143799624367e-05)	(70, 1.8809790855980014e-05)	(75, 8.178169937382615e-07)	(80, 0.001072158078790861)	(85, 8.91420523174705e-05)	(90, 0.0)	(95, 8.178169937382615e-06)	(100, 0.00012430818304821575)	(105, 0.0008488940395003154)	(110, 0.0002101789673907332)	(115, 0.000731946209395744)	(120, 0.00012676163402943052)	(125, 1.06316209185974e-05)	(130, 0.0004964149151991247)	(135, 9.077768630494702e-05)	(140, 8.178169937382615e-07)	(145, 0.0)	(150, 1.635633987476523e-05)
RNAi-S5-1_R1_001	(1, 0.022669834315174022)	(2, 0.01991210076943198)	(3, 0.026487860476386554)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00034143367709187224)	(15, 0.0008414248737449272)	(20, 0.0)	(25, 8.754709669022364e-06)	(30, 7.003767735217891e-05)	(35, 0.0010992024362216969)	(40, 0.0007052405011156905)	(45, 0.0003735342792116209)	(50, 1.361843726292368e-05)	(55, 8.851984220900391e-05)	(60, 0.0006497940065452155)	(65, 0.0009085443145407655)	(70, 0.00046789059453330637)	(75, 7.490140494608023e-05)	(80, 9.727455187802628e-07)	(85, 3.599158419486972e-05)	(90, 0.00020914028653775651)	(95, 7.198316838973944e-05)	(100, 1.9454910375605256e-06)	(105, 0.00019163086719971173)	(110, 3.890982075121051e-06)	(115, 0.0006079659492376642)	(120, 6.517394975827759e-05)	(125, 1.459118278170394e-05)	(130, 0.0006274208596132695)	(135, 0.0006614669527705787)	(140, 0.00042508979170697485)	(145, 4.3773548345111826e-05)	(150, 0.0)
RNAi-S5-1_R2_001	(1, 0.00038423447991820376)	(2, 0.008015423074749365)	(3, 0.0009873367015619666)	(4, 1.459118278170394e-05)	(5, 0.0023151343346970252)	(6, 0.001040837705094881)	(7, 9.241082428412497e-05)	(8, 0.0025485932592042883)	(9, 0.0008268336909632233)	(10, 0.0021342036682038966)	(15, 0.0007791691605429905)	(20, 0.00016244850163630388)	(25, 9.727455187802628e-07)	(30, 0.0008190517268129811)	(35, 6.614669527705786e-05)	(40, 9.727455187802628e-07)	(45, 3.40460931573092e-05)	(50, 2.529138348828683e-05)	(55, 0.0002003855768687341)	(60, 3.6964329713649985e-05)	(65, 2.2373146931946042e-05)	(70, 2.918236556340788e-05)	(75, 4.8637275939013135e-06)	(80, 0.0011565944218297323)	(85, 0.00010019278843436705)	(90, 0.0)	(95, 6.80921863146184e-06)	(100, 0.00013715711814801703)	(105, 0.0009231354973224694)	(110, 0.0002402681431387249)	(115, 0.0007363683577166589)	(120, 0.00011672946225363152)	(125, 4.8637275939013135e-06)	(130, 0.0005486284725920681)	(135, 8.754709669022365e-05)	(140, 9.727455187802628e-07)	(145, 0.0)	(150, 9.727455187802627e-06)
RNAi-S5-2_R1_001	(1, 0.022190535719236387)	(2, 0.019967258304209937)	(3, 0.026717727553979373)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003125643896082094)	(15, 0.0008440006490894892)	(20, 0.0)	(25, 1.3055515045060344e-05)	(30, 7.833309027036206e-05)	(35, 0.001129686037134339)	(40, 0.0007457003005149172)	(45, 0.0004024170519771541)	(50, 1.6127400938015718e-05)	(55, 8.831671942246702e-05)	(60, 0.0006627593814051221)	(65, 0.0009399970832443446)	(70, 0.0004991814576052483)	(75, 8.754874794922818e-05)	(80, 3.071885892955375e-06)	(85, 4.9150174287286e-05)	(90, 0.0002088882407209655)	(95, 7.986903321683974e-05)	(100, 2.303914419716531e-06)	(105, 0.00019967258304209932)	(110, 3.071885892955375e-06)	(115, 0.0005874981770277154)	(120, 7.756511879712321e-05)	(125, 1.689537241125456e-05)	(130, 0.0006750469249769436)	(135, 0.0006735109820304658)	(140, 0.00043159996796023016)	(145, 5.068611723376368e-05)	(150, 0.0)
RNAi-S5-2_R2_001	(1, 0.00034174730559128545)	(2, 0.007887067030162925)	(3, 0.0008562881926613107)	(4, 1.919928683097109e-05)	(5, 0.0024037507112375806)	(6, 0.00105596077570341)	(7, 7.295728995769014e-05)	(8, 0.0024575087143642997)	(9, 0.0008946867663232529)	(10, 0.0022378688730179904)	(15, 0.0008209615048923238)	(20, 0.00017663343884493404)	(25, 9.983629152104967e-06)	(30, 0.0008324810769909065)	(35, 6.83494611182571e-05)	(40, 3.071885892955375e-06)	(45, 3.302277334927027e-05)	(50, 3.532668776898681e-05)	(55, 0.00023346332786460848)	(60, 4.531031692109178e-05)	(65, 2.8414944509837213e-05)	(70, 3.763060218870334e-05)	(75, 3.839857366194219e-06)	(80, 0.0011719244681624756)	(85, 8.831671942246702e-05)	(90, 0.0)	(95, 9.215657678866124e-06)	(100, 0.00013746689370975303)	(105, 0.0009046703954753579)	(110, 0.0002511266717491019)	(115, 0.0007917785889092478)	(120, 0.00011596369245906539)	(125, 6.14377178591075e-06)	(130, 0.0005483316318925344)	(135, 0.00011212383509287117)	(140, 2.303914419716531e-06)	(145, 0.0)	(150, 1.5359429464776875e-05)
RNAi-S5-3_R1_001	(1, 0.021527665183132552)	(2, 0.02041572572022)	(3, 0.026328830150902253)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00031375656162803796)	(15, 0.0008912755074818442)	(20, 0.0)	(25, 6.033780031308423e-06)	(30, 7.671520325520709e-05)	(35, 0.001035224259657345)	(40, 0.0007412929752750347)	(45, 0.0003490972732399873)	(50, 1.2929528638518047e-05)	(55, 9.567851192503355e-05)	(60, 0.0006309609975596808)	(65, 0.0009516133077949283)	(70, 0.00047925452820106896)	(75, 7.843914040700949e-05)	(80, 8.619685759012032e-07)	(85, 5.0856145978170994e-05)	(90, 0.00019480489815367193)	(95, 7.154339179979987e-05)	(100, 1.7239371518024065e-06)	(105, 0.0001594641865417226)	(110, 2.5859057277036097e-06)	(115, 0.0005628654800634858)	(120, 6.809551749619506e-05)	(125, 1.2929528638518047e-05)	(130, 0.0006697495834752349)	(135, 0.000585276663036917)	(140, 0.00039133373345914623)	(145, 5.3442051705874595e-05)	(150, 0.0)
RNAi-S5-3_R2_001	(1, 0.00039219570203504747)	(2, 0.007197437608775047)	(3, 0.000793011089829107)	(4, 8.619685759012032e-06)	(5, 0.002133372225355478)	(6, 0.0012627839636952629)	(7, 0.00010343622910814438)	(8, 0.002749679757124838)	(9, 0.0010041933909249018)	(10, 0.002291112474745398)	(15, 0.0007645661268243672)	(20, 0.00014653465790320455)	(25, 6.033780031308423e-06)	(30, 0.0008033547127399214)	(35, 6.895748607209625e-05)	(40, 8.619685759012032e-07)	(45, 2.3273151549332486e-05)	(50, 3.1030868732443315e-05)	(55, 0.00019652883530547432)	(60, 4.223646021915896e-05)	(65, 3.1030868732443315e-05)	(70, 2.4997088701134892e-05)	(75, 3.447874303604813e-06)	(80, 0.001064531191237986)	(85, 8.619685759012032e-05)	(90, 0.0)	(95, 6.033780031308423e-06)	(100, 0.00011722772632256364)	(105, 0.000810250461347131)	(110, 0.0002103203325198936)	(115, 0.0007059522636630854)	(120, 0.00013877694072009372)	(125, 3.447874303604813e-06)	(130, 0.0005111473655094135)	(135, 0.00011464182059486002)	(140, 0.0)	(145, 0.0)	(150, 4.309842879506016e-06)
RNAi-WYS-1_R1_001	(1, 0.02258525541359151)	(2, 0.020417454729822683)	(3, 0.026065949469220327)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.00031491993836641694)	(15, 0.0008479284767095769)	(20, 0.0)	(25, 1.657473359823247e-05)	(30, 7.763954159172052e-05)	(35, 0.0011157412774810173)	(40, 0.0006638616983292057)	(45, 0.00042745365595441633)	(50, 1.7447087998139443e-05)	(55, 6.804364319274383e-05)	(60, 0.0006472869647309732)	(65, 0.0009133550567025998)	(70, 0.0004911355271476253)	(75, 6.891599759265081e-05)	(80, 2.6170631997209164e-06)	(85, 5.3213618394325297e-05)	(90, 0.00017010910798185956)	(95, 5.844774479376713e-05)	(100, 2.6170631997209164e-06)	(105, 0.0001718538167816735)	(110, 5.234126399441833e-06)	(115, 0.0005897115743371132)	(120, 7.676718719181354e-05)	(125, 1.5702379198325497e-05)	(130, 0.0006708405335284616)	(135, 0.0006856705583268802)	(140, 0.0004291983647542303)	(145, 4.972420079469742e-05)	(150, 0.0)
RNAi-WYS-1_R2_001	(1, 0.0003227711279655797)	(2, 0.007916616179155773)	(3, 0.0008985250319041812)	(4, 4.361771999534861e-06)	(5, 0.0023946128277446384)	(6, 0.0010381017358892968)	(7, 7.415012399209262e-05)	(8, 0.0024862100397348708)	(9, 0.0007633100999186005)	(10, 0.0021163317741743144)	(15, 0.0007493524295200891)	(20, 0.00015440672878353406)	(25, 6.106480799348805e-06)	(30, 0.0008540349575089258)	(35, 5.3213618394325297e-05)	(40, 0.0)	(45, 2.1808859997674303e-05)	(50, 3.4021821596371914e-05)	(55, 0.00020762034717785937)	(60, 2.966004959683705e-05)	(65, 2.7042986397116134e-05)	(70, 2.6170631997209166e-05)	(75, 2.6170631997209164e-06)	(80, 0.001190763755873017)	(85, 6.455422559311594e-05)	(90, 0.0)	(95, 4.361771999534861e-06)	(100, 0.00012998080558613884)	(105, 0.0009290574359009252)	(110, 0.0002381527511746034)	(115, 0.0007920977951155307)	(120, 0.00011340607198790636)	(125, 4.361771999534861e-06)	(130, 0.0005722644863389737)	(135, 8.549073119088327e-05)	(140, 8.72354399906972e-07)	(145, 0.0)	(150, 0.0)
RNAi-WYS-2_R1_001	(1, 0.022652324350452602)	(2, 0.020036650601543887)	(3, 0.025786078407116185)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003276963247425088)	(15, 0.0008584127375645668)	(20, 0.0)	(25, 1.684814008958914e-05)	(30, 6.739256035835657e-05)	(35, 0.0011549400031413356)	(40, 0.000668871161556689)	(45, 0.00039003444307398867)	(50, 1.7690547094068597e-05)	(55, 8.676792146138407e-05)	(60, 0.0006183267412879216)	(65, 0.0008878969827213479)	(70, 0.0004742751435219343)	(75, 7.497422339867168e-05)	(80, 8.42407004479457e-07)	(85, 6.318052533595928e-05)	(90, 0.0002004928670661108)	(95, 7.581663040315114e-05)	(100, 8.42407004479457e-07)	(105, 0.00018785676199891896)	(110, 4.212035022397285e-06)	(115, 0.0005610430649833184)	(120, 6.907737436731548e-05)	(125, 2.1902582116465885e-05)	(130, 0.000630120439350634)	(135, 0.0006772952316014835)	(140, 0.0004085673971725367)	(145, 6.0653304322520915e-05)	(150, 0.0)
RNAi-WYS-2_R2_001	(1, 0.00031169059165739917)	(2, 0.00800707857757724)	(3, 0.0009055875298154164)	(4, 4.212035022397285e-06)	(5, 0.002447192348012823)	(6, 0.0011540975961368562)	(7, 7.160459538075385e-05)	(8, 0.00245140438303522)	(9, 0.0007623783390539087)	(10, 0.0021641435945077255)	(15, 0.000794389805224128)	(20, 0.00016174214486005577)	(25, 7.581663040315114e-06)	(30, 0.0008280860854033064)	(35, 6.0653304322520915e-05)	(40, 3.369628017917828e-06)	(45, 3.285387317469883e-05)	(50, 3.5381094188137194e-05)	(55, 0.0002181834141601794)	(60, 4.296275722845231e-05)	(65, 3.116905916573991e-05)	(70, 3.285387317469883e-05)	(75, 2.5272210134383713e-06)	(80, 0.0011818970272846783)	(85, 8.25558864389868e-05)	(90, 8.42407004479457e-07)	(95, 9.266477049274028e-06)	(100, 0.00013646993472567206)	(105, 0.0009451806590259508)	(110, 0.00024092840328112476)	(115, 0.0007421605709464017)	(120, 0.00012299142265400075)	(125, 9.266477049274028e-06)	(130, 0.0005627278789922774)	(135, 8.761032846586354e-05)	(140, 0.0)	(145, 0.0)	(150, 4.212035022397285e-06)
RNAi-WYS-3_R1_001	(1, 0.022631574555353907)	(2, 0.020044342872141525)	(3, 0.025272427620601775)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0003291012322428185)	(15, 0.0008324719561009788)	(20, 0.0)	(25, 1.1394543682541578e-05)	(30, 0.00010054009131654334)	(35, 0.0011260490227452853)	(40, 0.0006876942246051564)	(45, 0.0003947874252362935)	(50, 1.9437750987865045e-05)	(55, 0.0001025508931428742)	(60, 0.0006474781880785391)	(65, 0.0009135742964296571)	(70, 0.0005027004565827168)	(75, 7.708073667601656e-05)	(80, 3.351336377218111e-06)	(85, 5.5632183861820644e-05)	(90, 0.0002071125881120793)	(95, 8.378340943045278e-05)	(100, 3.351336377218111e-06)	(105, 0.00017896136254344716)	(110, 4.691870928105356e-06)	(115, 0.000630051238917005)	(120, 7.171859847246758e-05)	(125, 1.5416147335203312e-05)	(130, 0.0006541808608329753)	(135, 0.0006850131555033819)	(140, 0.0004517601436490014)	(145, 5.295111476004616e-05)	(150, 0.0)
RNAi-WYS-3_R2_001	(1, 0.0003854036833800828)	(2, 0.007919207859366399)	(3, 0.0008646447853222728)	(4, 3.351336377218111e-06)	(5, 0.002379448827824859)	(6, 0.0009986982404109972)	(7, 9.718875493932522e-05)	(8, 0.0024900429282730565)	(9, 0.0008512394398134004)	(10, 0.0021924442579760884)	(15, 0.0008237584815202118)	(20, 0.0001648857497591311)	(25, 1.2064810957985201e-05)	(30, 0.0008230882142447681)	(35, 7.775100395146018e-05)	(40, 3.351336377218111e-06)	(45, 2.7480958293188513e-05)	(50, 2.5470156466857647e-05)	(55, 0.0002198476663455081)	(60, 5.5632183861820644e-05)	(65, 3.0162027394963004e-05)	(70, 2.8151225568632138e-05)	(75, 3.351336377218111e-06)	(80, 0.0012011189575949711)	(85, 9.785902221476886e-05)	(90, 0.0)	(95, 8.71347458076709e-06)	(100, 0.0001300318514360627)	(105, 0.0009316715128666349)	(110, 0.0002258800718245007)	(115, 0.0007956072559515795)	(120, 0.00014276692966949154)	(125, 8.043207305323467e-06)	(130, 0.0005529705022409883)	(135, 0.00010724276407097956)	(140, 4.021603652661733e-06)	(145, 0.0)	(150, 1.0054009131654335e-05)
