Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
Cross-WYS-3_R2_001	(1, 35.79326645266276)	(2, 36.08198069059478)	(3, 36.188193575096165)	(4, 36.18229920420059)	(5, 36.17907474596349)	(6, 36.127883400640584)	(7, 36.09213716636229)	(8, 36.111413064655515)	(9, 36.12045103409616)	(10, 36.13465215596506)	(15, 36.099566629236755)	(20, 36.07277646824724)	(25, 36.030934133174405)	(30, 35.99749814416326)	(35, 35.963515205004434)	(40, 35.926019189144235)	(45, 35.88496884389827)	(50, 35.853818589065625)	(55, 35.797717976505986)	(60, 35.732244364793516)	(65, 35.72037380596957)	(70, 35.66940094005326)	(75, 35.62494859337168)	(80, 35.58237942302812)	(85, 35.51445929135816)	(90, 35.475123701680744)	(95, 35.4059207254586)	(100, 35.334451059018676)	(105, 35.26533155341794)	(110, 35.233865368217195)	(115, 35.119057945028466)	(120, 35.01220929130871)	(125, 34.91330440608181)	(130, 34.813429386524554)	(135, 34.757146056379064)	(140, 34.662284084545846)	(145, 34.423760003370475)	(150, 34.277044768142545)
Cross-gam-1_R1_001	(1, 36.280681943372116)	(2, 36.21888206177842)	(3, 36.38072755062407)	(4, 36.439718274830824)	(5, 36.465801178308546)	(6, 36.4554684730216)	(7, 36.41465257974573)	(8, 36.45599785500923)	(9, 36.46690809255675)	(10, 36.47368375740881)	(15, 36.45572119420085)	(20, 36.434881223078364)	(25, 36.38847445978081)	(30, 36.360311039922586)	(35, 36.34235010280264)	(40, 36.3224539944694)	(45, 36.30345592034481)	(50, 36.283674252472665)	(55, 36.252926617403126)	(60, 36.23570462888087)	(65, 36.208081115413265)	(70, 36.18104243353467)	(75, 36.158397694424)	(80, 36.14914122452468)	(85, 36.131720320268876)	(90, 36.0930225873111)	(95, 36.065456781900444)	(100, 36.03674291318095)	(105, 35.9750011823015)	(110, 35.971784355614965)	(115, 35.8896541550185)	(120, 35.90131198653165)	(125, 35.85071960944257)	(130, 35.76456779506485)	(135, 35.74103582619703)	(140, 35.63942606681424)	(145, 35.572233878613346)	(150, 35.4711298235699)
Cross-gam-1_R2_001	(1, 35.89664205145819)	(2, 36.01736716204685)	(3, 36.12401961007945)	(4, 36.10390729527676)	(5, 36.10678465802217)	(6, 36.05119805873999)	(7, 36.014529277104955)	(8, 36.02482462753664)	(9, 36.03214834728705)	(10, 36.05436246215562)	(15, 36.01285271712307)	(20, 35.981003750707515)	(25, 35.93741930707601)	(30, 35.90040498173745)	(35, 35.863739804597515)	(40, 35.82390561679257)	(45, 35.779407654980986)	(50, 35.74619422907686)	(55, 35.6859574426568)	(60, 35.61963159801586)	(65, 35.6044985815318)	(70, 35.54986525828172)	(75, 35.50254558207018)	(80, 35.46036890607142)	(85, 35.39070422393978)	(90, 35.34862674834386)	(95, 35.275381104215846)	(100, 35.20026665133326)	(105, 35.13210381505995)	(110, 35.10096824959258)	(115, 34.982527422280555)	(120, 34.86972154100929)	(125, 34.76826261032386)	(130, 34.666352259537376)	(135, 34.60829249782161)	(140, 34.512312580369965)	(145, 34.27024445478014)	(150, 34.122580973875856)
Cross-gam-2_R1_001	(1, 36.29281937983849)	(2, 36.23203652811745)	(3, 36.38957670670208)	(4, 36.445225683969454)	(5, 36.47167185096456)	(6, 36.46402832861265)	(7, 36.42606301066703)	(8, 36.46754092610551)	(9, 36.475786350675065)	(10, 36.48258879945277)	(15, 36.46656252592645)	(20, 36.4446381051878)	(25, 36.40054721353757)	(30, 36.372886327331045)	(35, 36.35509121542876)	(40, 36.33619119438073)	(45, 36.315884889203325)	(50, 36.29797345899102)	(55, 36.26861755926973)	(60, 36.24940654657852)	(65, 36.22308997930387)	(70, 36.19724603243252)	(75, 36.173992878991655)	(80, 36.16814475783657)	(85, 36.149964114141184)	(90, 36.11097517387367)	(95, 36.08343068545368)	(100, 36.05616989290583)	(105, 35.99345331551116)	(110, 35.9896665240063)	(115, 35.9053333561166)	(120, 35.91562515108818)	(125, 35.860310831807055)	(130, 35.769123943950156)	(135, 35.739884450846134)	(140, 35.633984939286776)	(145, 35.55992769755579)	(150, 35.457033290552886)
Cross-gam-2_R2_001	(1, 35.90748402621189)	(2, 36.07945727423689)	(3, 36.18853717141369)	(4, 36.170483946249675)	(5, 36.170212887145055)	(6, 36.117431334600276)	(7, 36.08129110674903)	(8, 36.097269817990366)	(9, 36.107034745414836)	(10, 36.12736639477306)	(15, 36.092775897348474)	(20, 36.06609233397255)	(25, 36.0251406944226)	(30, 35.990836400796056)	(35, 35.95840759421158)	(40, 35.919656483030415)	(45, 35.87698086518763)	(50, 35.84955396670207)	(55, 35.79250248485563)	(60, 35.727502176001025)	(65, 35.71349510956656)	(70, 35.66340422595229)	(75, 35.61817707608248)	(80, 35.57992269318392)	(85, 35.51391811895666)	(90, 35.47286404299645)	(95, 35.40262616048421)	(100, 35.332871663029074)	(105, 35.26390675602124)	(110, 35.23396598855088)	(115, 35.11886641572396)	(120, 35.008050495145376)	(125, 34.909513856665946)	(130, 34.81134248346568)	(135, 34.75367572085319)	(140, 34.65354445654107)	(145, 34.4184692759428)	(150, 34.2731465113978)
Cross-gam-3_R1_001	(1, 36.269108335136565)	(2, 36.206845398305205)	(3, 36.371874788871814)	(4, 36.432376469293565)	(5, 36.45939701967071)	(6, 36.451605320397356)	(7, 36.411067388488405)	(8, 36.45411609297919)	(9, 36.46349626300251)	(10, 36.47275124971391)	(15, 36.457288740217415)	(20, 36.436265649119534)	(25, 36.392280572237276)	(30, 36.36504854723756)	(35, 36.34887459126471)	(40, 36.328211020222675)	(45, 36.30905455230063)	(50, 36.29139207121936)	(55, 36.26173904705663)	(60, 36.24306823678275)	(65, 36.21722859821948)	(70, 36.19191543817027)	(75, 36.16967219809196)	(80, 36.164106743569484)	(85, 36.14636413339236)	(90, 36.10703575186051)	(95, 36.07891585018591)	(100, 36.05027713469602)	(105, 35.98789395853723)	(110, 35.98203409836672)	(115, 35.89589675173619)	(120, 35.90272087161939)	(125, 35.84395201208241)	(130, 35.74897084160777)	(135, 35.71266854406103)	(140, 35.59843991401528)	(145, 35.51788187927652)	(150, 35.41266585887848)
Cross-gam-3_R2_001	(1, 35.78422862852296)	(2, 35.918003966253195)	(3, 36.01765931368257)	(4, 36.02437942715666)	(5, 36.022109813408235)	(6, 35.96026300373251)	(7, 35.9205896599965)	(8, 35.93780980166754)	(9, 35.949914746723074)	(10, 35.97138552729244)	(15, 35.93299343693671)	(20, 35.899716868057894)	(25, 35.85567362068035)	(30, 35.81773904685359)	(35, 35.78015573957262)	(40, 35.738875742999916)	(45, 35.68992519000204)	(50, 35.66163766999451)	(55, 35.59620076617548)	(60, 35.5276079759363)	(65, 35.51142276148539)	(70, 35.458785995976086)	(75, 35.40889529407292)	(80, 35.369903509564054)	(85, 35.29841591995496)	(90, 35.25419499369287)	(95, 35.18255853634506)	(100, 35.108141600386055)	(105, 35.039049224066)	(110, 35.008354034364956)	(115, 34.89472107831246)	(120, 34.77814187296507)	(125, 34.68486827555292)	(130, 34.58334858912946)	(135, 34.53212536665559)	(140, 34.43692836638519)	(145, 34.19788442131703)	(150, 34.05562769339926)
RESUB-WT-WYS-4_R1_001	(1, 36.309633855562645)	(2, 36.25391406190932)	(3, 36.40645201996504)	(4, 36.46793407037454)	(5, 36.49021205953757)	(6, 36.48898149030709)	(7, 36.45544191579519)	(8, 36.48718703625943)	(9, 36.49541460234323)	(10, 36.497858026888096)	(15, 36.47807211420291)	(20, 36.456459051146645)	(25, 36.41115468031145)	(30, 36.38489924637755)	(35, 36.367502373407135)	(40, 36.34847721862403)	(45, 36.329592229495475)	(50, 36.311185058123684)	(55, 36.28315986821533)	(60, 36.26229745484311)	(65, 36.23821370940156)	(70, 36.211002018413225)	(75, 36.19010070966478)	(80, 36.18059487926344)	(85, 36.165213459026894)	(90, 36.12506548158441)	(95, 36.09847098072491)	(100, 36.070428248642045)	(105, 36.01112761874713)	(110, 36.00549533764577)	(115, 35.92244691335217)	(120, 35.936489877940396)	(125, 35.88472478556737)	(130, 35.7961053428434)	(135, 35.77151037999907)	(140, 35.672383927131854)	(145, 35.60546030236575)	(150, 35.512688573775826)
RESUB-WT-WYS-4_R2_001	(1, 35.857179915935774)	(2, 36.072304999613785)	(3, 36.17050817798593)	(4, 36.17142069818754)	(5, 36.165839915022275)	(6, 36.10595767821592)	(7, 36.078767225934904)	(8, 36.0959823554348)	(9, 36.11283421062607)	(10, 36.122995971147255)	(15, 36.09076308827161)	(20, 36.06251389828867)	(25, 36.02140470782077)	(30, 35.98767845840188)	(35, 35.952915642299764)	(40, 35.91459006371163)	(45, 35.871999340512374)	(50, 35.84229550762085)	(55, 35.78404221505896)	(60, 35.719217394934745)	(65, 35.70403727217305)	(70, 35.65361878090556)	(75, 35.611263204626525)	(80, 35.570596633071965)	(85, 35.50481874537959)	(90, 35.46722035330593)	(95, 35.39642046408743)	(100, 35.330575253700125)	(105, 35.2642202489116)	(110, 35.23981533855845)	(115, 35.12731986773118)	(120, 35.024787092590664)	(125, 34.92793675526773)	(130, 34.83280831526878)	(135, 34.78088483627856)	(140, 34.68935269744055)	(145, 34.455070806799775)	(150, 34.3093851983057)
RNAi-S5-1_R1_001	(1, 36.30376045908141)	(2, 36.24727084085387)	(3, 36.39647930323406)	(4, 36.45235886410949)	(5, 36.478518131149634)	(6, 36.47191182723339)	(7, 36.435455757053305)	(8, 36.470362924543835)	(9, 36.47977744749825)	(10, 36.48828205456694)	(15, 36.47081282907373)	(20, 36.452020815586806)	(25, 36.40710542936939)	(30, 36.378745199136084)	(35, 36.36260202033408)	(40, 36.343758996072154)	(45, 36.32576348607092)	(50, 36.309003041872515)	(55, 36.27962197358198)	(60, 36.263482325846205)	(65, 36.236995632664446)	(70, 36.21324792822228)	(75, 36.19061017505432)	(80, 36.18657110220141)	(85, 36.168507859929704)	(90, 36.13075323284677)	(95, 36.10597978770996)	(100, 36.08097762091932)	(105, 36.021415352511795)	(110, 36.01555071841634)	(115, 35.933758277213215)	(120, 35.942715551409066)	(125, 35.88897282061473)	(130, 35.79853709774176)	(135, 35.765720019910155)	(140, 35.66162618148455)	(145, 35.59013683708487)	(150, 35.494038772274536)
RNAi-S5-1_R2_001	(1, 35.81974592665246)	(2, 35.87070052560359)	(3, 35.97882600510633)	(4, 35.973720258427356)	(5, 35.98396993204692)	(6, 35.926449349481295)	(7, 35.8830248708656)	(8, 35.902109797483135)	(9, 35.91082199817299)	(10, 35.94187300787797)	(15, 35.902437992093716)	(20, 35.873114208786795)	(25, 35.8264654581471)	(30, 35.78734288822346)	(35, 35.750447175978714)	(40, 35.707634106831385)	(45, 35.66114015891354)	(50, 35.63319184749763)	(55, 35.56798710061623)	(60, 35.49903693329914)	(65, 35.479536741619626)	(70, 35.42708331691826)	(75, 35.37467255683533)	(80, 35.33439532825346)	(85, 35.260120429786205)	(90, 35.21625099791531)	(95, 35.14206912310201)	(100, 35.066020286996896)	(105, 34.993342597761654)	(110, 34.96019207249366)	(115, 34.83950326360985)	(120, 34.7178576330514)	(125, 34.61714811247)	(130, 34.50794576476815)	(135, 34.451471603466906)	(140, 34.347811706817225)	(145, 34.09715398979843)	(150, 33.94517664620886)
RNAi-S5-2_R1_001	(1, 36.307240158579965)	(2, 36.251076062429014)	(3, 36.40241520884562)	(4, 36.46415481629086)	(5, 36.48651852957731)	(6, 36.48719987386836)	(7, 36.45161560846726)	(8, 36.480536031800774)	(9, 36.48895292235033)	(10, 36.49016383673019)	(15, 36.46902311801487)	(20, 36.450486429291296)	(25, 36.40463523774132)	(30, 36.37631855518148)	(35, 36.3588485634748)	(40, 36.34194670938431)	(45, 36.325853552294284)	(50, 36.30573095640018)	(55, 36.27640588889741)	(60, 36.259318323945266)	(65, 36.23269550998566)	(70, 36.20622115259155)	(75, 36.18611347838318)	(80, 36.17530782792555)	(85, 36.156504199997585)	(90, 36.115229496371214)	(95, 36.09600859882299)	(100, 36.06634798154442)	(105, 36.00479415407827)	(110, 35.99438761839528)	(115, 35.910056617160926)	(120, 35.91646097702713)	(125, 35.850432456256144)	(130, 35.745957931905046)	(135, 35.69732779718058)	(140, 35.57586646573461)	(145, 35.47660450935954)	(150, 35.35743266214931)
RNAi-S5-2_R2_001	(1, 35.96838265284533)	(2, 36.07091049238721)	(3, 36.153847072458184)	(4, 36.16908401047298)	(5, 36.1587330989638)	(6, 36.09421746663567)	(7, 36.074064666423524)	(8, 36.089136759361594)	(9, 36.10574087859162)	(10, 36.11811212337431)	(15, 36.08745308174281)	(20, 36.05848446819933)	(25, 36.01563897876075)	(30, 35.98268271942078)	(35, 35.94636646200995)	(40, 35.910250768029066)	(45, 35.86610634700007)	(50, 35.835624184558284)	(55, 35.77911774976372)	(60, 35.71611672613454)	(65, 35.69342149492252)	(70, 35.6493166781824)	(75, 35.607078615780566)	(80, 35.56911135793714)	(85, 35.49939660481348)	(90, 35.461868595933886)	(95, 35.39233463097473)	(100, 35.32594714497773)	(105, 35.26532555808295)	(110, 35.240137806337096)	(115, 35.1307471356392)	(120, 35.02710626736144)	(125, 34.92891752808107)	(130, 34.83012429541497)	(135, 34.77499062498824)	(140, 34.68467492957893)	(145, 34.45329849507542)	(150, 34.29787747276255)
RNAi-S5-3_R1_001	(1, 36.308045200942544)	(2, 36.24989757658397)	(3, 36.40350675537702)	(4, 36.463397581885076)	(5, 36.48640628147532)	(6, 36.48383166753596)	(7, 36.450607347368425)	(8, 36.479496396583464)	(9, 36.48819202177402)	(10, 36.491931793116166)	(15, 36.469342286083744)	(20, 36.44883345051797)	(25, 36.40197391665849)	(30, 36.37408752653032)	(35, 36.3527831974052)	(40, 36.33678655184211)	(45, 36.32235075897626)	(50, 36.30235236396175)	(55, 36.271334028252404)	(60, 36.25589076651504)	(65, 36.229693834795626)	(70, 36.20470405558801)	(75, 36.183422749643555)	(80, 36.17234676375191)	(85, 36.15255682721779)	(90, 36.116419320473966)	(95, 36.0942813212013)	(100, 36.06642185035174)	(105, 36.0055631882873)	(110, 35.99848961556288)	(115, 35.91751142603995)	(120, 35.93304218620745)	(125, 35.88239482625774)	(130, 35.79377126853588)	(135, 35.765842210963186)	(140, 35.67525080484161)	(145, 35.610758109120226)	(150, 35.515948099492896)
RNAi-S5-3_R2_001	(1, 36.10931877675281)	(2, 36.2064269066594)	(3, 36.273328597677974)	(4, 36.26585188225061)	(5, 36.259597222771724)	(6, 36.207182465214615)	(7, 36.17142253518577)	(8, 36.190086999350335)	(9, 36.20514503009176)	(10, 36.22113621077408)	(15, 36.19180484238431)	(20, 36.16739459050933)	(25, 36.12802287423249)	(30, 36.098505803332735)	(35, 36.06503125368761)	(40, 36.03359002757524)	(45, 35.99340119094751)	(50, 35.964987112276845)	(55, 35.91303948996975)	(60, 35.86043321161475)	(65, 35.84049643873372)	(70, 35.79923296002336)	(75, 35.76041916152696)	(80, 35.722188812320226)	(85, 35.65835639314766)	(90, 35.63193643567892)	(95, 35.56614410683721)	(100, 35.50761394944433)	(105, 35.456481404622615)	(110, 35.432360196670196)	(115, 35.33305261602722)	(120, 35.242266448105916)	(125, 35.15083462262284)	(130, 35.0638916536531)	(135, 35.01254532338519)	(140, 34.93579533969794)	(145, 34.715048531847714)	(150, 34.57500600576605)
RNAi-WYS-1_R1_001	(1, 36.28591171197719)	(2, 36.223120819950324)	(3, 36.38279512992454)	(4, 36.44261962443224)	(5, 36.46740050863496)	(6, 36.459455977115006)	(7, 36.41945111286687)	(8, 36.460284539324036)	(9, 36.46981021319382)	(10, 36.47622410296016)	(15, 36.457212665434376)	(20, 36.438005619881515)	(25, 36.39238325564581)	(30, 36.36353508884188)	(35, 36.3452750014372)	(40, 36.32860685612983)	(45, 36.31173376860328)	(50, 36.29261338273651)	(55, 36.26237026890586)	(60, 36.24425122376056)	(65, 36.217362007273515)	(70, 36.1917786791525)	(75, 36.16971460315159)	(80, 36.16029631610843)	(85, 36.140808808616)	(90, 36.0991923219553)	(95, 36.073110390953474)	(100, 36.043319802244234)	(105, 35.977216693967)	(110, 35.964592460886465)	(115, 35.875484442388014)	(120, 35.87546333141154)	(125, 35.80413848416733)	(130, 35.6931599040445)	(135, 35.63957242072501)	(140, 35.512533019704485)	(145, 35.40652778435678)	(150, 35.284121204571385)
RNAi-WYS-1_R2_001	(1, 35.86440053419494)	(2, 36.044014684865026)	(3, 36.14590921180948)	(4, 36.14609960315726)	(5, 36.13305903893937)	(6, 36.07582582955887)	(7, 36.03834621320987)	(8, 36.05147519054619)	(9, 36.06115671052952)	(10, 36.081906645691774)	(15, 36.040527029421284)	(20, 36.01104797591534)	(25, 35.96527681418964)	(30, 35.930223573092086)	(35, 35.895111116577866)	(40, 35.856275372972945)	(45, 35.812445731923226)	(50, 35.78169202906231)	(55, 35.723443067665656)	(60, 35.657921732537716)	(65, 35.64401034054011)	(70, 35.593448915057195)	(75, 35.54700995731482)	(80, 35.503491389120576)	(85, 35.433505300556185)	(90, 35.39521328672518)	(95, 35.32281433567901)	(100, 35.25234120292961)	(105, 35.18614438634273)	(110, 35.15492057169571)	(115, 35.04124627690046)	(120, 34.93307230744979)	(125, 34.835281719438434)	(130, 34.73799051942685)	(135, 34.68277041612439)	(140, 34.592723526203045)	(145, 34.3555938635451)	(150, 34.21045357979788)
RNAi-WYS-2_R1_001	(1, 36.262341673289036)	(2, 36.19463813838498)	(3, 36.36514851867151)	(4, 36.428774593072134)	(5, 36.452702405868074)	(6, 36.444508902620406)	(7, 36.40424867130302)	(8, 36.447198034260104)	(9, 36.457077109683034)	(10, 36.46546354940694)	(15, 36.44807148396269)	(20, 36.42871698928117)	(25, 36.38185936326751)	(30, 36.35272441375106)	(35, 36.33217555441858)	(40, 36.31675435912982)	(45, 36.29887887842606)	(50, 36.28163807558353)	(55, 36.25214198618427)	(60, 36.23521832430673)	(65, 36.20785328875483)	(70, 36.181981832397824)	(75, 36.158441038227885)	(80, 36.15284679864068)	(85, 36.135236061186205)	(90, 36.09705451127273)	(95, 36.06683246921328)	(100, 36.03617410244588)	(105, 35.97249756786567)	(110, 35.9698617774375)	(115, 35.8863979700013)	(120, 35.90028931204959)	(125, 35.84511251251132)	(130, 35.752426125854846)	(135, 35.72795138873533)	(140, 35.62963336804471)	(145, 35.56092578508016)	(150, 35.4622318402638)
RNAi-WYS-2_R2_001	(1, 35.861833499687656)	(2, 35.96525214315713)	(3, 36.06320335456578)	(4, 36.05911835451966)	(5, 36.054696138949645)	(6, 35.99532030272906)	(7, 35.95056848362485)	(8, 35.96892600646471)	(9, 35.980209248003064)	(10, 36.00677625455147)	(15, 35.96723825245531)	(20, 35.939081446983984)	(25, 35.89251157877898)	(30, 35.85830963537129)	(35, 35.82012628270682)	(40, 35.78407771575275)	(45, 35.7364831436675)	(50, 35.704409213017904)	(55, 35.64218723734013)	(60, 35.5778955940134)	(65, 35.562674765230646)	(70, 35.5123786023061)	(75, 35.463170559661094)	(80, 35.4174161498605)	(85, 35.34717247141955)	(90, 35.30984117974383)	(95, 35.23781699828229)	(100, 35.16050362123393)	(105, 35.09912830671601)	(110, 35.063722917509864)	(115, 34.951903353340086)	(120, 34.8377978166748)	(125, 34.74361262790002)	(130, 34.63917295344484)	(135, 34.589028861832745)	(140, 34.497718429081104)	(145, 34.25890234451557)	(150, 34.10877698382322)
RNAi-WYS-3_R1_001	(1, 36.325023125058834)	(2, 36.263108861157924)	(3, 36.4114674955728)	(4, 36.46424913325225)	(5, 36.4891909850526)	(6, 36.48198655021577)	(7, 36.44285333047263)	(8, 36.47977238929807)	(9, 36.48744152043697)	(10, 36.49305489492337)	(15, 36.4737675318041)	(20, 36.4541536211709)	(25, 36.408969168141006)	(30, 36.38292899627509)	(35, 36.36371093208943)	(40, 36.3465831768343)	(45, 36.32864219299656)	(50, 36.31186942469586)	(55, 36.28316420981873)	(60, 36.266129413932035)	(65, 36.24067146303226)	(70, 36.21368331875335)	(75, 36.19289302872769)	(80, 36.18507851661675)	(85, 36.168344878519584)	(90, 36.13122423010839)	(95, 36.104321806311326)	(100, 36.076192418050525)	(105, 36.016078049675045)	(110, 36.00828751972722)	(115, 35.926599198232985)	(120, 35.93810940993926)	(125, 35.88121887969986)	(130, 35.79224172331347)	(135, 35.76333979839633)	(140, 35.66216385132627)	(145, 35.59292534231304)	(150, 35.49456233943119)
RNAi-WYS-3_R2_001	(1, 35.96977925719171)	(2, 36.199423214901465)	(3, 36.30070767154075)	(4, 36.2795457585269)	(5, 36.28303768346514)	(6, 36.237565612044676)	(7, 36.19899759518155)	(8, 36.21326349684537)	(9, 36.21798502710041)	(10, 36.247630285128686)	(15, 36.215168610927705)	(20, 36.19382891622172)	(25, 36.15344808778276)	(30, 36.124664532066475)	(35, 36.09457197117194)	(40, 36.06071550428413)	(45, 36.02183750891414)	(50, 35.99582558211121)	(55, 35.942494492832715)	(60, 35.8859579508495)	(65, 35.87062812053403)	(70, 35.825454673292796)	(75, 35.78416337389489)	(80, 35.74435769510232)	(85, 35.680441745010015)	(90, 35.64434442045893)	(95, 35.575784959222446)	(100, 35.50661204256479)	(105, 35.44284569612837)	(110, 35.41013939447987)	(115, 35.30238088655113)	(120, 35.19567418884171)	(125, 35.100524889654736)	(130, 34.99995627846562)	(135, 34.942573711722005)	(140, 34.84725894365274)	(145, 34.616693060116305)	(150, 34.470928581245595)
RNAi-gam-1_R1_001	(1, 36.288275615983835)	(2, 36.22763333379674)	(3, 36.388933375966786)	(4, 36.44843558410143)	(5, 36.47218241555565)	(6, 36.464585876279585)	(7, 36.42643570458727)	(8, 36.466185557455525)	(9, 36.476324255189)	(10, 36.481029468055034)	(15, 36.4626125407219)	(20, 36.44197709842303)	(25, 36.39617008892782)	(30, 36.369011107867266)	(35, 36.348728253465126)	(40, 36.33205240207051)	(45, 36.313502662273564)	(50, 36.29554550889047)	(55, 36.264142933274016)	(60, 36.246803223459516)	(65, 36.22038204204956)	(70, 36.193816666898364)	(75, 36.170946573799895)	(80, 36.1631622527144)	(85, 36.14304274003327)	(90, 36.104497652843236)	(95, 36.07563350062328)	(100, 36.04772252111977)	(105, 35.985060099261794)	(110, 35.981102704907016)	(115, 35.89845701204395)	(120, 35.914870982840036)	(125, 35.86115418943154)	(130, 35.77327994883986)	(135, 35.750300259971354)	(140, 35.65516957454598)	(145, 35.59221163800494)	(150, 35.497917077940436)
RNAi-gam-1_R2_001	(1, 35.85106453870144)	(2, 36.088804039055944)	(3, 36.1698603754524)	(4, 36.178403099266426)	(5, 36.16579124438698)	(6, 36.109780159690075)	(7, 36.06750307007178)	(8, 36.08472883735802)	(9, 36.098474324931765)	(10, 36.11663427451307)	(15, 36.08256553270959)	(20, 36.05447540930429)	(25, 36.010652393729174)	(30, 35.97842960615033)	(35, 35.94096975342111)	(40, 35.90626235327373)	(45, 35.86001874944971)	(50, 35.83098020788441)	(55, 35.77146946379169)	(60, 35.707817352740825)	(65, 35.69384613958747)	(70, 35.6422510368733)	(75, 35.5978798663534)	(80, 35.553255842404525)	(85, 35.484844985703894)	(90, 35.44615437942843)	(95, 35.37456833168824)	(100, 35.301269262673024)	(105, 35.235710120346816)	(110, 35.202674998725634)	(115, 35.08861147488566)	(120, 34.97703582599992)	(125, 34.88006663793543)	(130, 34.77640410949382)	(135, 34.72241414689077)	(140, 34.62613903138656)	(145, 34.387348023337175)	(150, 34.23743939794154)
RNAi-gam-2_R1_001	(1, 36.279407576374005)	(2, 36.21177908033282)	(3, 36.38093190818615)	(4, 36.44183876637699)	(5, 36.467545277347234)	(6, 36.45815534275213)	(7, 36.41740568967249)	(8, 36.46036912553998)	(9, 36.47073632802706)	(10, 36.4770485341225)	(15, 36.45709914043592)	(20, 36.4387274777644)	(25, 36.39277786532041)	(30, 36.36290389587796)	(35, 36.34029431147972)	(40, 36.324174689800216)	(45, 36.305901484191125)	(50, 36.286326720682005)	(55, 36.25215917457702)	(60, 36.2369485970396)	(65, 36.209968984483645)	(70, 36.18260562144875)	(75, 36.15914197437)	(80, 36.14620706622135)	(85, 36.125691118432954)	(90, 36.09080189195949)	(95, 36.06130423232297)	(100, 36.030886152509936)	(105, 35.963797790907186)	(110, 35.95653671643506)	(115, 35.871880163133305)	(120, 35.88576314447223)	(125, 35.825035690076575)	(130, 35.729216171755084)	(135, 35.69839265234758)	(140, 35.595278215445866)	(145, 35.519516341649094)	(150, 35.41210601555287)
RNAi-gam-2_R2_001	(1, 35.830838043731035)	(2, 36.049145848063894)	(3, 36.11768130291134)	(4, 36.12187566789574)	(5, 36.117267440832045)	(6, 36.06161773862936)	(7, 36.02487270120123)	(8, 36.04171840111702)	(9, 36.05509627679109)	(10, 36.07562153150634)	(15, 36.0284333269448)	(20, 36.004893423110424)	(25, 35.95179648842428)	(30, 35.92393358602951)	(35, 35.88207002281861)	(40, 35.84992749198038)	(45, 35.80046903016629)	(50, 35.77084481417548)	(55, 35.70972616862788)	(60, 35.6489157065061)	(65, 35.63358110422833)	(70, 35.58486257961398)	(75, 35.53566906093514)	(80, 35.492015541188465)	(85, 35.41823732485004)	(90, 35.38400777854609)	(95, 35.311384659750274)	(100, 35.236918079731886)	(105, 35.17329607371021)	(110, 35.13853460448482)	(115, 35.022881757238665)	(120, 34.912569349587805)	(125, 34.81450028131748)	(130, 34.7110372768792)	(135, 34.65709535112917)	(140, 34.567534785754866)	(145, 34.329042561461016)	(150, 34.17887613218725)
RNAi-gam-3_R1_001	(1, 36.29168486057817)	(2, 36.22212166735985)	(3, 36.38570637363179)	(4, 36.44684169438242)	(5, 36.470879221167166)	(6, 36.46111344350393)	(7, 36.42259644424526)	(8, 36.46710862174166)	(9, 36.47558785477058)	(10, 36.48073065441731)	(15, 36.46347515964812)	(20, 36.441787102311636)	(25, 36.39690103703781)	(30, 36.36946597883197)	(35, 36.350319552865855)	(40, 36.33031940102965)	(45, 36.309007562477305)	(50, 36.29017810352785)	(55, 36.25973713728921)	(60, 36.23941798682496)	(65, 36.212179225048615)	(70, 36.185483388244464)	(75, 36.16083992802108)	(80, 36.15412970099278)	(85, 36.13455461928369)	(90, 36.09367785707913)	(95, 36.0639296917044)	(100, 36.034393455474046)	(105, 35.9692722343915)	(110, 35.96324875616376)	(115, 35.87446605599756)	(120, 35.88147077400508)	(125, 35.819455694244915)	(130, 35.71931251554228)	(135, 35.682166675749514)	(140, 35.562537164676755)	(145, 35.47552033398836)	(150, 35.36684942020841)
RNAi-gam-3_R2_001	(1, 35.80512887063401)	(2, 36.01678873740236)	(3, 36.135736625038)	(4, 36.13048508784777)	(5, 36.12265682587383)	(6, 36.06393994243126)	(7, 36.02357328576464)	(8, 36.0410093943492)	(9, 36.05264838898386)	(10, 36.07380998809297)	(15, 36.034146561228646)	(20, 36.00723987880618)	(25, 35.96495597266478)	(30, 35.92932232180959)	(35, 35.89352353302779)	(40, 35.85520124768026)	(45, 35.80749110715584)	(50, 35.778636123682645)	(55, 35.7160526418308)	(60, 35.64975755569636)	(65, 35.63433544405875)	(70, 35.58287812110307)	(75, 35.534135608348386)	(80, 35.492022172222406)	(85, 35.42278934752734)	(90, 35.37794907548673)	(95, 35.30801505972919)	(100, 35.23330431218068)	(105, 35.16395264178446)	(110, 35.13265279579843)	(115, 35.01622243107821)	(120, 34.90289335319845)	(125, 34.804724045336016)	(130, 34.69978268530336)	(135, 34.6461039200583)	(140, 34.548268830088034)	(145, 34.309772795633044)	(150, 34.16610058964134)
